1,1055250005,55010001,250005,บ้านนาผา,NAPHA,-,อนุบาล-ประถมศึกษา,เมือง 2,หมู่ 7 บ้านผาสุกพัฒนา,กองควาย,เมืองน่าน,น่าน,55000,,,กองควาย,54681138,,1 มกราคม 2501,10,15,ขนาดเล็ก,มีไฟฟ้า,12,57,8,18 ตุลาคม 2562 เวลา 17:11:38 น.
2,1055250006,55010002,250006,บ้านน้ำครกใหม่,ฺBannumkrokmai,นายอาคม กุลสุรินทร์,อนุบาล-มัธยมศึกษาตอนต้น,เมือง 2,หมู่ 9 บ้านน้ำครกใหม่พัฒนา,กองควาย,เมืองน่าน,น่าน,55000,numkrokmainan@gmail.com,www.nm.ac.th,กองควาย,54681198,54681198,16 ตุลาคม 2477,14,20,ขนาดกลาง,มีไฟฟ้า,16,106,11,18 ตุลาคม 2562 เวลา 17:12:15 น.
3,1055250009,55010004,250009,บ้านธงหลวง,BAANTHONLUANG,นายสมควร น้ำเย็น,อนุบาล-ประถมศึกษา,เมือง 2,หมู่ 1 ธงหลวง,กองควาย,เมืองน่าน,น่าน,55000,,,กองควาย,54793142,,2516,10,10,ขนาดเล็ก,มีไฟฟ้า,7,25,6,18 ตุลาคม 2562 เวลา 17:15:09 น.
4,1055250020,55010006,250020,บ้านไชยสถาน,Chaisathan,ว่าที่ ร้อยโทกฤษณะชัย ดีปินตา,อนุบาล-มัธยมศึกษาตอนต้น,เมือง 1,หมู่ 9 เด่นใหม่,ไชยสถาน,เมืองน่าน,น่าน,55000,omey_tt@hotmail.com,-,ไชยสถาน,871933296,-,2452,12,8,ขนาดเล็ก,มีไฟฟ้า,15,87,12,22 ตุลาคม 2562 เวลา 10:10:27 น.
5,1055250024,55010007,250024,บ้านศรีเกิด,Srikert,-,ประถมศึกษา,เมือง 1,หมู่ 8 ทุ่งขาม,ไชยสถาน,เมืองน่าน,น่าน,55000,-,-,ไชยสถาน,-,-,,10,9,ขนาดเล็ก,มีไฟฟ้า,0,0,0,22 ตุลาคม 2562 เวลา 10:13:23 น.
6,1055250003,55010009,250003,ชุมชนบ้านดู่ใต้,Chumchonbandutaischool,นางนัทธมน เรือนแก้ว,อนุบาล-ประถมศึกษา,เมือง 2,หมู่ 2 บ้านดู่ใต้,ดู่ใต้,เมืองน่าน,น่าน,55000,,,ดู่ใต้,54600733,54600733,17 พฤษภาคม 2464,6,17,ขนาดเล็ก,มีไฟฟ้า,7,60,8,18 ตุลาคม 2562 เวลา 17:10:47 น.
7,1055250026,55010011,250026,บ้านถืมตอง,THUMTHONG,นายเจน ดีสีใส,อนุบาล-มัธยมศึกษาตอนต้น,เมือง 3,หมู่ 1 ถืมตอง,ถืมตอง,เมืองน่าน,น่าน,55000,-,http://data.bopp-obec.info/web/?School_ID=1055250026,ถืมตอง,899543077,0,14 พ.ค. 2454,8,3,ขนาดเล็ก,มีไฟฟ้า,19,109,11,21 ตุลาคม 2562 เวลา 09:30:27 น.
8,1055250012,55010013,250012,บ้านซาวหลวง,Bancoawluang,นายธงชัย ช่อฟ้า,อนุบาล-ประถมศึกษา,เมือง 4,หมู่ 5 ซาวหลวง,สวก,เมืองน่าน,น่าน,55000,,data.bopp-obec.info/web/?School_ID=1055250012,บ่อสวก,892667109,,16/04/2476,18,16,ขนาดเล็ก,มีไฟฟ้า,10,109,8,18 ตุลาคม 2562 เวลา 17:16:32 น.
9,1055250014,55010014,250014,บ้านนวราษฎร์,Bannawarat,นายณรงค์ศักดิ์ เชื้อหมอ,อนุบาล-มัธยมศึกษาตอนต้น,เมือง 4,หมู่ 5 นวราษฎร์,นาซาว,เมืองน่าน,น่าน,55000,,http://data.bopp-obec.info/web/?School_ID=1055250014,นาซาว,54701147,,22 มกราคม 2522,12,11,ขนาดเล็ก,มีไฟฟ้า,9,57,9,18 ตุลาคม 2562 เวลา 17:32:48 น.
10,1055250015,55010015,250015,บ้านนาซาว,Bannasao,นายสถิตย์ ดีสีใส,อนุบาล-ประถมศึกษา,เมือง 4,หมู่ 1 นาซาว,นาซาว,เมืองน่าน,น่าน,55000,,,นาซาว,82759227,-,พ.ศ.2471,13,15,ขนาดเล็ก,มีไฟฟ้า,3,22,6,21 ตุลาคม 2562 เวลา 10:00:37 น.
11,1055250019,55010016,250019,ดอนสะไมย์วิทยา,donsamaiwitaya,-,อนุบาล-ประถมศึกษา,เมือง 4,หมู่ 6 สะไมย์,นาซาว,เมืองน่าน,น่าน,55000,donsamai_2499@hotmail.com,http://data.bopp-obec.info/web/?School_ID=1055250019,นาซาว,897575538,,ปี พ.ศ.2476,12,13,ขนาดเล็ก,มีไฟฟ้า,5,40,8,21 ตุลาคม 2562 เวลา 09:59:55 น.
12,1055250002,55010017,250002,บ้านดอน(ศรีเสริมกสิกร),Bandon(Srisermkasikorn),นางวรวรรณ แสงศิริโรจน์,อนุบาล-ประถมศึกษา,เมือง 3,หมู่ - บ้านดอนศรีเสริมกสิกร,ในเวียง,เมืองน่าน,น่าน,55000,srisermshool@gmail.com,www.sriserm.ac.th,น่าน,54710198,54771640,6 พฤษภาคม 2474,2.7,6.8,ขนาดใหญ่พิเศษ,มีไฟฟ้า,85,1772,49,18 ตุลาคม 2562 เวลา 16:39:59 น.
13,1055250007,55010018,250007,ราชานุบาล,rachanuban,นางมนตรา ฟักมงคล,อนุบาล-ประถมศึกษา,เมือง 2,หมู่ 1 ไผ่เหลือง,ในเวียง,เมืองน่าน,น่าน,55000,rachanubannan@hotmail.com,htt//school.obec.go.th/,น่าน,54771080,54771639,พ.ศ. 2500,1.5,3,ขนาดใหญ่,มีไฟฟ้า,86,1499,44,18 ตุลาคม 2562 เวลา 17:14:46 น.
14,1055250038,55010019,250038,บ้านวังหมอ,Wongmor,นายกฤษฎี บุญศรี,อนุบาล-ประถมศึกษา,เมือง 1,หมู่ 1 วังหมอ,บ่อ,เมืองน่าน,น่าน,55000,yongyutboonsri@gmail.com,,อบต.บ่อ,8437267910,-,2457,24,29,ขนาดเล็ก,มีไฟฟ้า,7,33,7,22 ตุลาคม 2562 เวลา 10:12:50 น.
15,1055250039,55010020,250039,บ้านสะละภูเวียง,SARAPUVEANG,-,อนุบาล-ประถมศึกษา,เมือง 1,หมู่ 3 สะละภูเวียง,บ่อ,เมืองน่าน,น่าน,55000,-,-,บ่อ,80131795,-,2 มิถุนายน 2526,27,10,ขนาดเล็ก,มีไฟฟ้า,3,8,5,22 ตุลาคม 2562 เวลา 10:11:11 น.
16,1055250041,55010022,250041,บ้านสันติภาพ,santipab,-,อนุบาล-ประถมศึกษา,เมือง 1,หมู่ 7 สันติภาพ,บ่อ,เมืองน่าน,น่าน,55000,santisab2019@gmail.com,,บ่อ,813867118,,2526,40,35,ขนาดเล็ก,มีไฟฟ้า,6,22,7,22 ตุลาคม 2562 เวลา 10:09:16 น.
17,1055250042,55010023,250042,บ้านทรายทอง,banshaithong,-,อนุบาล-ประถมศึกษา,เมือง 1,หมู่ 8 บ้านทรายทอง,บ่อ,เมืองน่าน,น่าน,55000,,,บ่อ,813867118,,2526,38,43,ขนาดเล็ก,มีไฟฟ้า,0,0,0,22 ตุลาคม 2562 เวลา 10:12:23 น.
18,1055250034,55010024,250034,บ้านน้ำงาว,Namngao School,นายธีร์ ทินกุล,อนุบาล-มัธยมศึกษาตอนต้น,เมือง 1,หมู่ 5 น้ำงาว,บ่อ,เมืองน่าน,น่าน,55000,namngao_sc@hotmail.com,http://data.bopp-obec.info/web/index.php?School_ID=1055250034,บ่อ,54731365,,2523,30,30,ขนาดกลาง,มีไฟฟ้า,18,123,11,22 ตุลาคม 2562 เวลา 10:05:17 น.
19,1055250035,55010025,250035,บ้านผาขวาง,Banpakwong,นายสุพจน์ ภิราญคำ,อนุบาล-ประถมศึกษา,เมือง 1,หมู่ 4 ผาขวาง,บ่อ,เมืองน่าน,น่าน,55000,,,บ่อ,54718921,,2477,32,20,ขนาดเล็ก,มีไฟฟ้า,8,57,8,22 ตุลาคม 2562 เวลา 10:09:50 น.
20,1055250036,55010026,250036,บ้านผาตูบ,Ban Phatoob,นางสาวเพ็ญจันทร์ จันต๊ะกูล,อนุบาล-มัธยมศึกษาตอนต้น,เมือง 1,หมู่ 1 ผาตูบ,ผาสิงห์,เมืองน่าน,น่าน,55000,phatoob_school@hotmail.com,,ผาสิงห์,54682078,,18 กันยายน 2477,13,17,ขนาดเล็ก,มีไฟฟ้า,10,42,9,22 ตุลาคม 2562 เวลา 10:07:32 น.
21,1055250037,55010027,250037,บ้านผาสิงห์,phasing school,-,อนุบาล-มัธยมศึกษาตอนต้น,เมือง 1,หมู่ 4 ผาสิงห์,ผาสิงห์,เมืองน่าน,น่าน,55000,phasing_029@hotmail.com,school.obec.go.th/ednan12/,ผาสิงห์,-,-,20 กรกฎาคม 2488,15,20,ขนาดเล็ก,มีไฟฟ้า,9,59,11,22 ตุลาคม 2562 เวลา 10:08:02 น.
22,1055250025,55010028,250025,บ้านศรีนาป่าน,srinapan school,-,อนุบาล-ประถมศึกษา,เมือง 4,หมู่ 1 ศรีนาป่าน,เรือง,เมืองน่าน,น่าน,55000,-,http://data.bopp-obec.info/web/?School_ID=1055250025,เรือง,,-,1 พฤษภาคม 2482,13,10,ขนาดเล็ก,มีไฟฟ้า,0,0,0,21 ตุลาคม 2562 เวลา 10:02:51 น.
23,1055250031,55010029,250031,บ้านห้วยมอญ,huaimon,ว่าที่ร้อยตรีสิทธิเดช ดีสีใส,อนุบาล-มัธยมศึกษาตอนต้น,เมือง 4,หมู่ 8 บ้านห้วยมอญ,เรือง,เมืองน่าน,น่าน,55000,Huaimon2@gmail.com,,เรือง,956872436,-,21มิถุนายน2527,31,28,ขนาดเล็ก,มีไฟฟ้า,13,85,11,21 ตุลาคม 2562 เวลา 09:58:22 น.
24,1055250023,55010030,250023,บ้านเรือง,banruang,นางรวีวรรณ ทิศานุรักษ์,อนุบาล-มัธยมศึกษาตอนต้น,เมือง 4,หมู่ 5 นางาม,เรือง,เมืองน่าน,น่าน,55000,banruang@yahoo.co.th,http://data.bopp-obec.info/web/index.php?School_ID=1055250023,เรือง,898533021,,2472,13,10,ขนาดเล็ก,มีไฟฟ้า,11,50,8,21 ตุลาคม 2562 เวลา 09:59:12 น.
25,1055250021,55010031,250021,บ้านดอนเฟือง,bandonfeung,นายอภิสิทธิ์ สอนทะ,อนุบาล-ประถมศึกษา,เมือง 4,หมู่ 2 ดอนเฟือง,เรือง,เมืองน่าน,น่าน,55000,,,เรือง,54773294,,2466,15,13,ขนาดเล็ก,มีไฟฟ้า,6,53,8,22 ตุลาคม 2562 เวลา 10:14:09 น.
26,1055250018,55010032,250018,บ้านม่วงเจริญราษฎร์,Banmuangcharoenrat,-,อนุบาล-ประถมศึกษา,เมือง 4,หมู่ 3 ม่วงเจริญราษฎร์,สวก,เมืองน่าน,น่าน,55000,,www.banmoungsch.com.th.,บ่อสวก,979201003,,01/05/2484,16,16,ขนาดเล็ก,มีไฟฟ้า,7,15,6,21 ตุลาคม 2562 เวลา 10:10:15 น.
27,1055250016,55010033,250016,บ้านบ่อสวก,Banbosuok,-,อนุบาล-ประถมศึกษา,เมือง 4,หมู่ 10 สวกพัฒนา,สวก,เมืองน่าน,น่าน,55000,,,บ่อสวก,-,,02/06/2454,15,15,ขนาดเล็ก,มีไฟฟ้า,0,0,0,21 ตุลาคม 2562 เวลา 10:01:28 น.
28,1055250017,55010034,250017,บ้านป่าคา,Banpaca,-,อนุบาล-ประถมศึกษา,เมือง 4,หมู่ 2 บ้านป่าคา,สวก,เมืองน่าน,น่าน,55000,,,บ่อสวก,897575538,,09/06/2505,13,15,ขนาดเล็ก,มีไฟฟ้า,2,7,4,21 ตุลาคม 2562 เวลา 10:02:16 น.
29,1055250013,55010035,250013,บ้านต้าม,Bantam,นายอภินันท์ บุญเกื้อ,ประถมศึกษา,เมือง 4,หมู่ 6 บ้านต้าม,สวก,เมืองน่าน,น่าน,55000,,data.bopp-obec.info/web/index.php?School_ID=1055250013,สวก,085-7095997,,1 มิถุนายน 2485,17,13,ขนาดเล็ก,มีไฟฟ้า,9,67,8,18 ตุลาคม 2562 เวลา 17:17:01 น.
30,1055250011,55010036,250011,บ้านเชียงยืน,Chaing yaen,นายวันชัย โชติธนโยธิน,อนุบาล-ประถมศึกษา,เมือง 4,หมู่ 4 เชียงยืน,สวก,เมืองน่าน,น่าน,55000,-,-,สวก,54701161,,พ.ศ.2478,16,11,ขนาดเล็ก,มีไฟฟ้า,5,52,8,18 ตุลาคม 2562 เวลา 17:15:40 น.
31,1055250027,55010037,250027,บ้านน้ำโค้ง,Bannamkhong School,นายธรรมศาสตร์ หมื่นแก้ว,อนุบาล-มัธยมศึกษาตอนต้น,เมือง 3,หมู่ 4 บ้านน้ำโค้ง,สะเนียน,เมืองน่าน,น่าน,55000,bannamkhongschool@gmail.com,http://data.bopp-obec.info/emis/editschooldata_history.php?id=15143&page=history,สะเนียน,946032841,0,พ.ศ.2502,16.6,11.2,ขนาดกลาง,มีไฟฟ้า,22,297,11,28 พฤศจิกายน 2562 เวลา 15:07:15 น.
32,1055250033,55010038,250033,บ้านห้วยมอญสาขาใหม่ในฝัน,huaimonsakamainifan,-,ประถมศึกษา,เมือง 4,หมู่ 12 ใหม่ในฝัน,สะเนียน,เมืองน่าน,น่าน,55000,Huaimon2@gmail.com,,สะเนียน,979872526,,12 สิงหาคม 2525,40,35,ขนาดเล็ก,มีไฟฟ้า,2,22,6,21 ตุลาคม 2562 เวลา 10:03:44 น.
33,1055250029,55010039,250029,บ้านสะเนียน,Sanian School,-,ประถมศึกษา,เมือง 3,หมู่ 1 สะเนียน,สะเนียน,เมืองน่าน,น่าน,55000,-,-,สะเนียน,-,-,เดือนกรกฎาคม พ.ศ. 2482,9,4,ขนาดเล็ก,มีไฟฟ้า,0,0,0,21 ตุลาคม 2562 เวลา 09:55:55 น.
34,1055250030,55010040,250030,บ้านสองแคว,BANSONGKWAE,นางสาวจารุวรรณ นาตัน,อนุบาล-มัธยมศึกษาตอนต้น,เมือง 3,หมู่ 5 บ้านสองแคว,สะเนียน,เมืองน่าน,น่าน,55000,songkwaenan@gmail.com,-,อบต.สะเนียน,811790198,-,12 กุมภาพันธ์ 2512,20,15,ขนาดกลาง,มีไฟฟ้า,25,391,12,21 ตุลาคม 2562 เวลา 09:36:46 น.
35,1055250032,55010041,250032,บ้านปางเป๋ย,pangpuay,นายวิชาญ ปวนสุรินทร์,อนุบาล-มัธยมศึกษาตอนต้น,เมือง 3,หมู่ 6 ปางเป๋ย,สะเนียน,เมืองน่าน,น่าน,55000,pangpuay.gmail.com,pangpuay.com,สะเนียน,818832710,0,2529,35,30,ขนาดกลาง,มีไฟฟ้า,25,373,11,21 ตุลาคม 2562 เวลา 09:38:45 น.
36,1055250043,55010042,250043,บ้านกาใส,kasai school,นายสิบเอกพงศ์สิน รัตนศิลา,อนุบาล-ประถมศึกษา,เมือง 3,หมู่ 8 บ้านกาใส,สะเนียน,เมืองน่าน,น่าน,55000,-,http://data.bopp-obec.info/web/?School_ID=1055250043,สะเนียน,931394350,-,15 เมย. 2547,15,12,ขนาดเล็ก,มีไฟฟ้า,5,35,8,21 ตุลาคม 2562 เวลา 09:48:01 น.
