1,1048190086,48020001,190086,ชุมชนบ้านไชยบุรี,chumchonbanchaiburee,นายประยูร แก้วมะ,อนุบาล-ประถมศึกษา,,หมู่ 1 ไชยบุรี,ไชยบุรี,ท่าอุเทน,นครพนม,48120,banchaiburee@hotmail.com,-,ไชยบุรี,42573093,-,15 กันยายน 2465,44.2,5.7,ขนาดกลาง,มีไฟฟ้า,15,207,8,31 ตุลาคม 2561 เวลา 14:38:39 น.
2,1048190087,48020002,190087,บ้านตาลปากน้ำ,Talpaknamschool,นายบุญช่วย อุดมผล,อนุบาล-ประถมศึกษา,,หมู่ 11 บ้านตาลปากน้ำ,ไชยบุรี,ท่าอุเทน,นครพนม,48120,talpaknamschool@gmail.com,data.bopp-obec.info/web/?School_ID=1048190087,องค์การบริหารส่วนตำบลไชยบุรี,42573224,,24/04/2484,25,17,ขนาดเล็ก,มีไฟฟ้า,8,82,8,15 สิงหาคม 2562 เวลา 14:38:44 น.
3,1048190088,48020003,190088,บ้านนาเพียง,naphiang,-,อนุบาล-ประถมศึกษา,,หมู่ 6 บ้านนาเพียง,ไชยบุรี,ท่าอุเทน,นครพนม,48120,-,www.naphiang.com,ไชยบุรี,-,-,05/10/2499,45,25,ขนาดเล็ก,มีไฟฟ้า,0,0,0,22 กุมภาพันธ์ 2560 เวลา 10:12:18 น.
4,1048190089,48020004,190089,บ้านนาหนองบก,nanongbok,นางวรรณภา นันทสุธาา,อนุบาล-ประถมศึกษา,,หมู่ 4 บ้านนาหนองบก,ไชยบุรี,ท่าอุเทน,นครพนม,48120,nanongbokschool@gmail.com,www.nanongbok.com,ไชยบุรี,42573230,-,08/11/2508,43,27,ขนาดเล็ก,มีไฟฟ้า,6,37,8,27 ตุลาคม 2561 เวลา 21:38:52 น.
5,1048190090,48020005,190090,บ้านวังโพธิ์,wangpo,นางสาวบุษรา ดวงปรีชา,อนุบาล-ประถมศึกษา,,หมู่ 12 บ้านวังโพธิ์,ไชยบุรี,ท่าอุเทน,นครพนม,48120,wangpo_sch@hotmail.com,www.wangposchool.com,ไชยบุรี,42199791,,1 มกราคม 2482,23,25,ขนาดเล็ก,มีไฟฟ้า,8,70,8,26 ตุลาคม 2561 เวลา 20:09:35 น.
6,1048190091,48020006,190091,บ้านหาดกวน,HADKUAN,นายจิรโชติ ใจตรง,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 14 บ้านหนองบัวหลวง,ไชยบุรี,ท่าอุเทน,นครพนม,48120,banhadkarn@gmail.com,http://www.bhkschool.net,ไชยบุรี,42538305,42538024,28 มีนาคม 2482,24,32,ขนาดกลาง,มีไฟฟ้า,21,227,11,27 มิถุนายน 2562 เวลา 10:01:47 น.
7,1048190092,48020007,190092,บ้านแก้วปัดโป่ง,BANKAEWPADPONG,นายสุรชัย บุญญศรี,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 9 บ้านแก้วปัดโป่ง,ไชยบุรี,ท่าอุเทน,นครพนม,48120,-,-,ไชยบุรี,-,-,28 เมษายน 2541,25,25,ขนาดกลาง,มีไฟฟ้า,15,168,11,05 กรกฎาคม 2562 เวลา 12:00:29 น.
8,1048190094,48020008,190094,บ้านดอนดู่,Dorndoo,นางศรีแพ ผลบุญ,อนุบาล-ประถมศึกษา,,หมู่ 10 บ้านดอนดู่,ไชยบุรี,ท่าอุเทน,นครพนม,48120,Dorndooschool@hotmail.com,,ไชยบุรี,42560122,,9 กันยายน 2506,25,25,ขนาดเล็ก,มีไฟฟ้า,8,62,8,05 มิถุนายน 2562 เวลา 14:46:06 น.
9,1048190071,48020009,190071,ชุมชนบ้านคำพอกท่าดอกแก้ว,Chumchon ban kampokthadokkaew,นายนครราช อันสุข,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 3 บ้านคำพอก,ท่าจำปา,ท่าอุเทน,นครพนม,48120,kampoknoi@hotmail.com,kampokschool.blogspot.com/,ท่าจำปา,42535256,,,45,17,ขนาดกลาง,มีไฟฟ้า,22,392,19,23 สิงหาคม 2562 เวลา 21:06:23 น.
10,1048190072,48020010,190072,บ้านท่าจำปา,Banthachampa,นายประพันธ์ บุญพิมพ์,อนุบาล-ประถมศึกษา,,หมู่ 2 บ้านท่าจำปา,ท่าจำปา,ท่าอุเทน,นครพนม,48120,thachampa_school@hotmail.com,www.thachampa.com,องค์การบริหารส่วนตำบลท่าจำปา,4200460,,2504,35,10,ขนาดเล็ก,มีไฟฟ้า,4,37,8,29 ตุลาคม 2562 เวลา 15:25:31 น.
