1,1019600024,19020001,600024,ชุมชนวัดบำรุงธรรม,chumchonwatbomrungthum,นายอิทธิรัตน์ ควรชม,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 10 ชะอม,ชะอม,แก่งคอย,สระบุรี,18110,wiyada_wiyo@hotmail.com,http://member.thainet/b,ชะอม,36714584,36714584,13 ก.ค. 2499,25,27,ขนาดกลาง,มีไฟฟ้า,25,421,21,05 มิถุนายน 2562 เวลา 16:06:12 น.
2,1019600025,19020002,600025,วัดกะเหรี่ยงคอม้า,watkareangkorma,นายสาธิต รื่นเริงใจ,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 3 กะเหรี่ยงคอม้า,ชะอม,แก่งคอย,สระบุรี,18110,watkareang_sc@hotmail.com,,ชะอม,36679801,36679801,พ.ศ.2503,32,35,ขนาดกลาง,มีไฟฟ้า,17,193,11,19 มิถุนายน 2562 เวลา 08:28:31 น.
3,1019600027,19020003,600027,วัดบึงไม้,bungmai,นางปราณีต จีนบุญมี,อนุบาล-ประถมศึกษา,,หมู่ 5 บ้านบึงไม้,ชะอม,แก่งคอย,สระบุรี,18110,bungmaischool@hotmail.com,-,ชะอม,36340550,-,19 มกราคม 2511,30,32,ขนาดกลาง,มีไฟฟ้า,11,140,8,01 กรกฎาคม 2562 เวลา 16:52:08 น.
4,1019600030,19020004,600030,วัดสุนทริกาวาส,Watsoontarikawad School,นายอภิวัฒน์ ประมวลรัมย์,อนุบาล-ประถมศึกษา,,หมู่ 6 มะขามป้อมใหม่,ชำผักแพว,แก่งคอย,สระบุรี,18110,suntarikawat@chaiyo.com,http://www.suntarikawat,ชำผักแพว,36237478,,2483,15,20,ขนาดเล็ก,มีไฟฟ้า,9,80,8,08 กรกฎาคม 2562 เวลา 07:47:49 น.
5,1019600060,19020005,600060,วัดโคกกรุง,Watkhokkrung,นายธนพงษ์ อินทนิจ,อนุบาล-ประถมศึกษา,,หมู่ 2 โคกกรุง,ชำผักแพว,แก่งคอย,สระบุรี,18110,kokkrung@gmail.com,www.saraburi2.org/skj1,ชำผักแพว,36241930,-,1 มกราคม 2481,10,10,ขนาดกลาง,มีไฟฟ้า,13,250,8,26 มิถุนายน 2562 เวลา 16:17:11 น.
6,1019600061,19020006,600061,วัดชำผักแพว,watchampakpeaw,นายศุภกร เทพภูมี,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 3 บ้านชำผักแพว,ชำผักแพว,แก่งคอย,สระบุรี,18110,,,ชำผักแพว,36714091,36714091,2476,16,19,ขนาดกลาง,มีไฟฟ้า,21,253,11,03 เมษายน 2562 เวลา 15:09:09 น.
7,1019600063,19020007,600063,วัดบ้านดง,watbandong,นายพิชิตชัย บุปผาโท,อนุบาล-ประถมศึกษา,,หมู่ 1 บ้านดง,ชำผักแพว,แก่งคอย,สระบุรี,18110,,,ชำผักแพว,36714089,,12/04/2523,15,18,ขนาดเล็ก,มีไฟฟ้า,9,63,8,24 มิถุนายน 2562 เวลา 09:33:58 น.
8,1019600067,19020008,600067,บ้านโคกสะอาด,Bankhoksa-ard,นางกชกร รุ่งหัวไผ่,อนุบาล-ประถมศึกษา,,หมู่ 8 โคกสะอาด,ตาลเดี่ยว,แก่งคอย,สระบุรี,18110,khoksaard@hotmail.com,saraburi2.org/skrj3,ตาลเดี่ยว,36262193,36262193,6 พ.ค. 2494,4.5,6,ขนาดกลาง,มีไฟฟ้า,18,298,15,26 ธันวาคม 2562 เวลา 15:25:06 น.
9,1019600062,19020009,600062,วัดนาบุญ,WATNABOON,นายชุมพร บุญน้อม,อนุบาล-ประถมศึกษา,,หมู่ 10 นาบุญ,ตาลเดี่ยว,แก่งคอย,สระบุรี,18110,,,ตาลเดี่ยว,36670433,,2481,6,8,ขนาดกลาง,มีไฟฟ้า,16,230,10,28 มิถุนายน 2561 เวลา 19:14:48 น.
10,1019600051,19020010,600051,วัดตาลเดี่ยว,wattandeaw,นายประสบ โชติกวิรัตน์,อนุบาล-ประถมศึกษา,,หมู่ 2 ตาลเดี่ยว,ตาลเดี่ยว,แก่งคอย,สระบุรี,18110,wattandeaw.school@gmail.com,https://www.facebook.com/โรงเรียนวัดตาลเดี่ยว-115331935242557/,ตาลเดี่ยว,36245612,36245612,11 มิถุนายน พ.ศ. 2466,10,5,ขนาดกลาง,มีไฟฟ้า,14,223,8,13 มิถุนายน 2561 เวลา 14:54:54 น.
