1,1020080008,20010001,80008,วัดบุญญราศรี,boonyarasri,นางศิริลักษณ์ เส็งมี,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 2 บ้านล่าง,คลองตำหรุ,เมืองชลบุรี,ชลบุรี,20000,bunyarasri@gmail.com,data.bopp-obec.info/web/index.php?School_ID=1020080008,คลองตำหรุ,38145755,38145755,2 พฤษภาคม 2473,7,7,ขนาดกลาง,มีไฟฟ้า,22,430,12,16 กันยายน 2562 เวลา 12:15:15 น.
2,1020080021,20010003,80021,วัดดอนดำรงธรรม,Watdondamrongtham,นางนฤมล พอดี,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 4 ดอนบน,ดอนหัวฬ่อ,เมืองชลบุรี,ชลบุรี,20000,watdondamrongtham@gmail.com,watdon.ac.th/,ดอนหัวฬ่อ,038-440220,038-440220,14 มิถุนายน 2470,15,14,ขนาดใหญ่,มีไฟฟ้า,35,700,20,30 ตุลาคม 2562 เวลา 15:51:59 น.
3,1020080018,20010004,80018,วัดท้องคุ้ง,Watthongkung,นายสุทธิโรจน์ บุญชู,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 2 บ้านท้องคุ้ง,นาป่า,เมืองชลบุรี,ชลบุรี,20000,thongkhung_school@yahoo,www.wtk.ac.th,เทศบาลตำบลนาป่า,38119531,38119532,29 ธันวาคม พ.ศ.2442,10,12,ขนาดใหญ่,มีไฟฟ้า,90,1645,45,29 มิถุนายน 2561 เวลา 08:23:29 น.
4,1020080019,20010005,80019,วัดนาเขื่อน,Watnakhun,นายคมสัน แท่งทองคำ,อนุบาล-ประถมศึกษา,,หมู่ 6 บ้านนาเขื่อน,นาป่า,เมืองชลบุรี,ชลบุรี,20000,nk_school99@hotmail.com,facebook.com/Nakhun,นาป่า,38195747,38195747,ปีพุทธศักราช 2503,9,11,ขนาดกลาง,มีไฟฟ้า,15,218,8,13 กันยายน 2562 เวลา 13:34:22 น.
5,1020080016,20010006,80016,นาป่ามโนรถ,Napamanorot,นางสาวพรนิพา ปรีหะจินดา,อนุบาล-ประถมศึกษา,,หมู่ 4 บ้านนานอก,นาป่า,เมืองชลบุรี,ชลบุรี,20000,aew_manorot@hotmail.com,www.facebook.com/NapamanorotSchool,?????,38206871,,26 กุมภาพันธ์ 2521,22,24,ขนาดกลาง,มีไฟฟ้า,14,160,9,23 มิถุนายน 2562 เวลา 18:18:48 น.
6,1020080017,20010007,80017,วัดราษฏร์สโมสร,watratsamosorn,นางสาวจำเรียง ไพบูลย์เบ็ญจะ,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 11 หนองบอน,นาป่า,เมืองชลบุรี,ชลบุรี,20000,ratsamosornschool@gmail.com,www.watratsamosorn.chon1.go.th,เทศบาลตำบลนาป่า,38055536,38055536,29/11/2442,12,12,ขนาดกลาง,มีไฟฟ้า,19,259,11,25 มิถุนายน 2561 เวลา 14:28:03 น.
7,1020080003,20010008,80003,อนุบาลพุทธยาคม(วัดเขาบางทราย),Anubanputtayakom,นายธีราพัฒน์ สังขพันธ์,อนุบาล-ประถมศึกษา,,หมู่ 6 บางทราย,บางทราย,เมืองชลบุรี,ชลบุรี,20000,"puttayakom.chon1@gmail.com, aooibara@hotmail.com",data.bopp-obec.info/web/?School_ID=1020080003,บางทราย,38198245,38198245,29/11/2442,6.5,5.2,ขนาดกลาง,มีไฟฟ้า,17,340,14,06 สิงหาคม 2562 เวลา 13:25:05 น.
8,1020080004,20010009,80004,อนุบาลวัดช่องลม,anubanwatchonglom,นางสาวนภาพักตร์ วงศ์มณีนิล,อนุบาล-ประถมศึกษา,,หมู่ 2 บ้านท่าถ่านบน,บางทราย,เมืองชลบุรี,ชลบุรี,20000,watchonglom@chon1.ge.th,http://school.bed.go.th,บางทราย,38274902,38274902,01/09/2465,5,4,ขนาดกลาง,มีไฟฟ้า,15,193,8,27 กุมภาพันธ์ 2562 เวลา 08:57:48 น.
9,1020080001,20010010,80001,อนุบาลชลบุรี,Anubanchonburi,นายประทีป ศรีรักษา,อนุบาล-ประถมศึกษา,,หมู่ 0 -,บางปลาสร้อย,เมืองชลบุรี,ชลบุรี,20000,anubanchonburi@hotmail.com,www.anubanchon.ac.th,เมืองชลบุรี,38282554,38286708,24 มิถุนายน 2486,1.5,1,ขนาดใหญ่พิเศษ,มีไฟฟ้า,208,3166,86,12 มิถุนายน 2561 เวลา 10:42:31 น.
10,1020080002,20010011,80002,อนุบาลวัดอุทยานนที,Anubanwatauttayannatee,นางธีรยา กฤษวงศ์,อนุบาล-ประถมศึกษา,,หมู่ - -,บ้านโขด,เมืองชลบุรี,ชลบุรี,20000,anubanwatauttayannatee@gmail.com,data.bopp-obec.info/web/?School_ID=1020080002,ชลบุรี,38282216,38282216,6 พ.ค.2503,5,2,ขนาดกลาง,มีไฟฟ้า,10,229,9,20 ตุลาคม 2562 เวลา 15:35:32 น.
