1,1022060026,22010001,60026,วัดเกาะขวาง(สังวาลย์ราษฎร์รังสรรค์),Watkohkwang School,นายศุภณัฏฐ์ ปรานต์ชนิษฎา,อนุบาล-ประถมศึกษา,,หมู่ 1 เกาะขวาง,เกาะขวาง,เมืองจันทบุรี,จันทบุรี,22000,22010001@chan1.go.th,,เกาะขวาง,-,,11 มิถุนายน 2482,5,5,ขนาดกลาง,มีไฟฟ้า,14,133,9,08 กรกฎาคม 2562 เวลา 10:16:13 น.
2,1022060027,22010002,60027,วัดเกาะตะเคียน(วาสน์วิทยานุกูล),kohtakian,นายบวร ทองยัง,อนุบาล-ประถมศึกษา,,หมู่ 9 เกาะตะเคียน,เกาะขวาง,เมืองจันทบุรี,จันทบุรี,22000,,,เกาะขวาง,0 -3948-0230,39480230,27/05/2479,3,3,ขนาดกลาง,มีไฟฟ้า,13,137,9,13 มกราคม 2563 เวลา 15:24:03 น.
3,1022060028,22010003,60028,วัดเกาะโตนด (จันทร์ศีลราษฏร์ประสิทธิ์),Watkohtanod School,นางสาวศิริพรรณ ประจงกิจ,อนุบาล-ประถมศึกษา,,หมู่ 6 เกาะโตนด,เกาะขวาง,เมืองจันทบุรี,จันทบุรี,22000,,,เกาะขวาง,0 -39320721,,29 มกราคม 2467,7,0,ขนาดเล็ก,มีไฟฟ้า,5,92,8,26 พฤษภาคม 2562 เวลา 17:53:41 น.
4,1022060030,22010005,60030,วัดเขาน้อย,Watkhaonoi,นางนิรมล เดชาวุธ,อนุบาล-ประถมศึกษา,,หมู่ 8 เขาน้อย,คมบาง,เมืองจันทบุรี,จันทบุรี,22000,WKNschool@gmail.com,,คมบาง,0 -3945-9188,,28 มกราคม 2467,7,6,ขนาดเล็ก,มีไฟฟ้า,8,77,9,28 มิถุนายน 2561 เวลา 15:54:55 น.
5,1022060020,22010006,60020,วัดคมบาง(เพิ่มพิทยากร),Watkombang,-,อนุบาล-ประถมศึกษา,,หมู่ 3 คมบาง,คมบาง,เมืองจันทบุรี,จันทบุรี,22000,22010006@chan1.go.th,http://202.143.143.227/,คมบาง,0 -3945-9182,,17/05/2462,13,12,ขนาดเล็ก,มีไฟฟ้า,4,28,8,08 ตุลาคม 2562 เวลา 13:17:06 น.
6,1022060029,22010007,60029,วัดเนินยาง,Noenyang School,นางสาวอลิษา สุคุณพันธ์,อนุบาล-ประถมศึกษา,,หมู่ 1 คมบางล่าง,คมบาง,เมืองจันทบุรี,จันทบุรี,22000,sukunphan@gmail.com,,คมบาง,0 -3945-9401,-,ตุลาคม 2481,13,12,ขนาดเล็ก,มีไฟฟ้า,9,69,9,18 มิถุนายน 2561 เวลา 13:24:13 น.
7,1022060018,22010008,60018,วัดทองทั่ว,WatThongtour,นางสาวรัชนี บรรเทาวงศ์,อนุบาล-ประถมศึกษา,,หมู่ 4 ทองทั่ว,คลองนารายณ์,เมืองจันทบุรี,จันทบุรี,22000,kanthana_9@hotmail.com,http://school.obec.go.t,เทศบาลตำบลพลับพลานารายณ,39436316,39436316,16/10/2461,8,8,ขนาดกลาง,มีไฟฟ้า,14,197,8,29 มิถุนายน 2562 เวลา 20:46:30 น.
8,1022060019,22010009,60019,วัดเนินสูง(วิชัยนารายณ์ราษฎร์บำรุง),Nernsoong,นายสุธี พรมาธิ,อนุบาล-ประถมศึกษา,,หมู่ 12 บ้านใน,คลองนารายณ์,เมืองจันทบุรี,จันทบุรี,22000,nernsoong@gmail.com,nernsoongschool.com,เทศบาลตำบลพลับพลานารายณ์,39480363,,1 มิถุนายน 2482,11,11,ขนาดกลาง,มีไฟฟ้า,11,143,8,23 มิถุนายน 2562 เวลา 06:31:34 น.
9,1022060014,22010011,60014,วัดจันทนาราม,watchantanaram,นายวุฒิชัย คุ้มวงศ์,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 9 วัดจันทร์,จันทนิมิต,เมืองจันทบุรี,จันทบุรี,22000,chantanaram@gmail.com,www.watchanschool.com/,เทศบาลเมืองจันทนิมิต,39321662,39325904,30 พฤษภาคม พ.ศ.2479,8,5,ขนาดกลาง,มีไฟฟ้า,66,475,17,22 สิงหาคม 2560 เวลา 06:05:30 น.
10,1022060025,22010012,60025,วัดไผ่ล้อม (อินทก์อุทัย),Watphailom,นายศักดินันท์ ศรีไพร,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 6 ไผ่ล้อม,จันทนิมิต,เมืองจันทบุรี,จันทบุรี,22000,PLschool06@gmail.com,www.wplschool.com,เทศบาลเมืองจันทนิมิต,0 -3932-1616,0-3931-3090,3 สิงหาคม 2465,5,5,ขนาดกลาง,มีไฟฟ้า,24,316,16,31 ตุลาคม 2561 เวลา 11:42:55 น.
11,1022060002,22010013,60002,บ้านคลองน้ำใส (บุญประชานุกูล),klongnamsai School,นางสาลินี บูรณโกศล,อนุบาล-ประถมศึกษา,,หมู่ 10 คลองน้ำใส,ท่าช้าง,เมืองจันทบุรี,จันทบุรี,22000,Klongnamsai99@gmail.com,data.bopp-obec.info/web/?School_ID=1022060002,ท่าช้าง,0 -39498551,0-39339336,16 พ.ค..2500,4,5,ขนาดกลาง,มีไฟฟ้า,14,221,9,29 พฤศจิกายน 2562 เวลา 13:24:09 น.
12,1022060003,22010014,60003,บ้านแก้ว,BANKAEW,ว่าที่ร้อยตรีสุรชัย ภัทราภรณ์ไพบูลย์,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 2 ดงชมูล,ท่าช้าง,เมืองจันทบุรี,จันทบุรี,22000,bankaewkids@gmail.com,www.bankaew.ac.th,เทศบาลเมืองท่าช้าง,039-471327,039-471329,29 กันยายน 2481,7,6,ขนาดใหญ่,มีไฟฟ้า,47,819,25,26 มิถุนายน 2562 เวลา 18:00:21 น.
13,1022060011,22010017,60011,วัดสิงห์,Watsing,นางนิตยา วัฒฐานะ,อนุบาล-ประถมศึกษา,,หมู่ 1 บางกะจะ,บางกะจะ,เมืองจันทบุรี,จันทบุรี,22000,watsing2482@gamail.com,http://202.143.143.227/,เทศบาลตำบลบางกะจะ,0 -3939-1015,,1 มิถุนายน 2482,5,7,ขนาดกลาง,มีไฟฟ้า,10,216,9,10 มิถุนายน 2562 เวลา 11:07:47 น.
14,1022060012,22010018,60012,วัดพลับ(จันทบุรชีบาอุทิศ),watplub school,นางพรรณรุจี สะอาด,อนุบาล-ประถมศึกษา,,หมู่ 4 บางกะจะ,บางกะจะ,เมืองจันทบุรี,จันทบุรี,22000,watplubschool@gmail.com,http // area.obec.go.th,เทศบาลตำบลบางกะจะ,0 -3939-1251,,ปี พ.ศ. 2460,5.3,6,ขนาดเล็ก,มีไฟฟ้า,6,60,38,10 มิถุนายน 2562 เวลา 14:29:03 น.
15,1022060013,22010019,60013,บ้านท่าแฉลบ,Banthachalab,นางสาวเขมิสรา สีหาราช,อนุบาล-ประถมศึกษา,,หมู่ 9 เขาน้อยท่าแฉลบ,บางกะจะ,เมืองจันทบุรี,จันทบุรี,22000,thachalab_sch@hotmail.com,http://school.obec.go.th/thachalab,เทศบาลตำบลบางกะจะ,0 -3939-1252,-,3 มิถุนายน 2479,11,12,ขนาดเล็ก,มีไฟฟ้า,8,60,9,13 มิถุนายน 2562 เวลา 13:11:32 น.
16,1022060015,22010020,60015,วัดดอนตาล,Watdontan School,นางพรรณี กุลรัตน์,อนุบาล-ประถมศึกษา,,หมู่ 13 ดอนตาล,พลับพลา,เมืองจันทบุรี,จันทบุรี,22000,watdontanschool@gmail.com,,เทศบาลตำบลพลับพลานารายณ,0 -39418393,0-39418393,1 พ.ค.2475,7,5,ขนาดกลาง,มีไฟฟ้า,14,173,8,20 มิถุนายน 2562 เวลา 12:44:06 น.
17,1022060016,22010021,60016,วัดพลับพลา,watplubpla,นายธีรภัทร ศรีบุญเรือง,ประถมศึกษา-มัธยมศึกษาตอนต้น,,หมู่ 9 00,พลับพลา,เมืองจันทบุรี,จันทบุรี,22000,watplubpla@gmail.com,http://www.thaischool.in.th/watplubpla,พลับพลา,39418254,39418254,พ.ศ. 2467,12,12,ขนาดกลาง,มีไฟฟ้า,36,548,18,30 มิถุนายน 2560 เวลา 04:26:06 น.
18,1022060017,22010022,60017,วัดโป่งแรด(ปคุณวิทยาคาร),Watpongrad(pakunvittayakan),นางลัดดาวัลย์ วิเศษะภูติ,อนุบาล-ประถมศึกษา,,หมู่ 2 โป่งแรด,พลับพลา,เมืองจันทบุรี,จันทบุรี,22000,watpongrat@hotmail.com,202.143.174.14/web/?School_ID=1022060017,พลับพลา,0 -3945-1080,,17 มกราคม 2467,15,12,ขนาดเล็ก,มีไฟฟ้า,11,68,9,06 มิถุนายน 2562 เวลา 12:52:34 น.
19,1022060001,22010023,60001,อนุบาลจันทบุรี,Anubanchanthaburi School,-,อนุบาล-ประถมศึกษา,,หมู่ - 6 ถ.สฤษดิเดช,วัดใหม่,เมืองจันทบุรี,จันทบุรี,22000,abcs1212@hotmail.com,abcs.ac.th,เทศบาลเมืองจันทบุรี,0 -3932-2474,0 -3932-2474,25 สิงหาคม2493,1.5,3,ขนาดใหญ่พิเศษ,มีไฟฟ้า,82,2000,64,29 กรกฎาคม 2560 เวลา 05:23:59 น.
20,1022060007,22010024,60007,สฤษดิเดช,Saritdidet,ว่าที่ ร.ท.กัมพล ผลพฤกษา,ประถมศึกษา-มัธยมศึกษาตอนต้น,,หมู่ 2/4 ถ.เทศบาล 1,วัดใหม่,เมืองจันทบุรี,จันทบุรี,22000,srd_school@hotmail.com,www.srd.ac.th,-,0 -3931-1169,39311169,3 สิงหาคม 2465,7,1,ขนาดใหญ่พิเศษ,มีไฟฟ้า,146,3353,88,27 กรกฎาคม 2560 เวลา 06:23:01 น.
21,1022060005,22010025,60005,บ้านชำโสม,Banchamsom,นายสำเนา ชายหาด,อนุบาล-ประถมศึกษา,,หมู่ 10 เขาตานก,แสลง,เมืองจันทบุรี,จันทบุรี,22000,banchamsom@hotmail.com,-,แสลง,0 -3937-3029,-,19 ส.ค. 2494,12,10,ขนาดเล็ก,มีไฟฟ้า,8,76,8,15 มิถุนายน 2562 เวลา 13:03:38 น.
