1,1063160141,63020001,160141,บ้านป่าไร่,Banparai,นางสมพิศ วงษ์อำนาจ,อนุบาล-ประถมศึกษา,,หมู่ 2 บ้านป่าไร่,แม่ระมาด,แม่ระมาด,ตาก,63140,-,-,ขะเนจื้อ,55507063,-,2482,43,6,ขนาดเล็ก,มีไฟฟ้า,15,276,11,26 มิถุนายน 2558 เวลา 13:55:04 น.
2,1063160142,63020002,160142,บ้านแม่ระมาดน้อย,Banmaeramadnoi,นายอลงกรณ์ ถาแก้ว,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 8 แม่ระมาดน้อย,ขะเนจื้อ,แม่ระมาด,ตาก,63140,Maeramadnoi@gmail.com,mnoi.takesa2.go.th,องค์การบริหารส่วนตำบลขะเนจื้อ,55802535,-,2475,45,7,ขนาดกลาง,มีไฟฟ้า,30,404,17,05 มกราคม 2563 เวลา 07:36:02 น.
3,1063160143,63020003,160143,บ้านจกปก,Banjokpok school.,นายณัฐพล ทองดีนอก,อนุบาล-ประถมศึกษา,,หมู่ 11 จกปก,ขะเนจื้อ,แม่ระมาด,ตาก,63140,jokpok2013@outlook.co.th,-,ขะเนจื้อ,55507067,-,พ.ศ. 2501,40,8,ขนาดเล็ก,มีไฟฟ้า,6,74,9,27 มิถุนายน 2561 เวลา 08:01:28 น.
4,1063160145,63020005,160145,บ้านพะละ,banpala,นางสมบูรณ์ ภูยางตูม,อนุบาล-ประถมศึกษา,,หมู่ 3 พะละ,ขะเนจื้อ,แม่ระมาด,ตาก,63140,baanpala@gmail.com,,ขะเนจื้อ,55560139,,2526,50,15,ขนาดเล็ก,มีไฟฟ้า,5,81,9,06 มีนาคม 2559 เวลา 15:40:45 น.
5,1063160155,63020007,160155,บ้านขะเนจื้อ,Bankhanejue,นายสมเจตน์ พึ่งอ่อน,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 7 ขะเนจื้อ,ขะเนจื้อ,แม่ระมาด,ตาก,63140,,www.facebook.com/schoolkj/,ขะเนจื้อ,55507020,,2500,38,8,ขนาดใหญ่,มีไฟฟ้า,41,780,26,28 พฤษภาคม 2562 เวลา 08:32:40 น.
6,1063160156,63020008,160156,กลาโหมราชเสนา,karahomratchasana,นายสมฤกษ์ ทิมขาว,อนุบาล-ประถมศึกษา,,หมู่ 6 หม่องวา,ขะเนจื้อ,แม่ระมาด,ตาก,63140,karahomratchasana_school@hotmail.com,-,ขะเนจื้อ,-,-,2511,43.5,10.3,ขนาดกลาง,มีไฟฟ้า,13,129,8,10 มิถุนายน 2562 เวลา 11:34:43 น.
7,1063160157,63020009,160157,บ้านป่าไร่เหนือ,Banparainue,นายองอาจ สีใจ,อนุบาล-ประถมศึกษา,,หมู่ 3 ป่าไร่เหนือ,พระธาตุ,แม่ระมาด,ตาก,63140,bpn_school@hotmail.com,bprn.thai.ac,พระธาตุ,55585420,-,1012501,41,30,ขนาดกลาง,มีไฟฟ้า,10,163,8,17 มิถุนายน 2562 เวลา 08:34:32 น.
8,1063160154,63020010,160154,บ้านขุนห้วยนกแล,khoonhuaynoklae,นายอาริยวัช มาลี,อนุบาล-ประถมศึกษา,,หมู่ 1 ห้วยนกแลเหนือ,พระธาตุ,แม่ระมาด,ตาก,63140,nikomnam@gmail.com,,พระธาตุ,55031858,,15/11/2526,43,22,ขนาดเล็ก,มีไฟฟ้า,10,102,8,22 มีนาคม 2561 เวลา 10:03:52 น.
9,1063160150,63020011,160150,บ้านทุ่งมะขามป้อม,Banthungmakampom,นายทองหล่อ ห่อทอง,อนุบาล-ประถมศึกษา,,หมู่ 4 ทุ่งมะขามป้อม,พระธาตุ,แม่ระมาด,ตาก,63140,banthungmakampom@hotmail.co.th,https://data.bopp-obec.info/emis/schooldata-view.php?School_ID=1063160150&Area_CODE=6302,พระธาตุ,55585206,-,9 พฤษภาคม 2485,35,5,ขนาดเล็ก,มีไฟฟ้า,11,107,8,17 มิถุนายน 2562 เวลา 13:21:55 น.
10,1063160151,63020012,160151,บ้านสันป่าไร่,Bansanparai school,นายเกษม บูลย์ประมุข,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 5 สันป่าไร่,พระธาตุ,แม่ระมาด,ตาก,63140,sanparai01@gmail.com,data.bopp-obec.info/web/index_view.php?School_ID=1063160151,พระธาตุ,55585205,55585205,1 สิงหาคม 2482,37,13,ขนาดกลาง,มีไฟฟ้า,19,142,12,14 มิถุนายน 2562 เวลา 15:02:33 น.
