1,1085460021,85010001,460021,บ้านเกาะพยาม,bankhaopyam,นางปราณี วิเศษ,อนุบาล-ประถมศึกษา,,หมู่ 1 บ้านเกาะพยาม,เกาะพยาม,เมืองระนอง,ระนอง,85000,nongtang_t@hotmail.com,data.bopp-obec.info/web/?School_ID=1085460021,สภาตำบลเกาะพยาม,090-9133164,077-989600,พ.ศ.2515,30,35,ขนาดเล็ก,ไม่มีไฟฟ้า,7,90,8,27 พฤษภาคม 2562 เวลา 17:18:26 น.
2,1085460024,85010002,460024,บ้านเกาะช้าง,Bankohchang,-,อนุบาล-ประถมศึกษา,,หมู่ 2 บ้านเกาะช้าง,เกาะพยาม,เมืองระนอง,ระนอง,85000,bankohchangschool@gmail.com,,เกาะพยาม,77989909,,2519,30,25,ขนาดเล็ก,มีไฟฟ้า,7,85,8,24 พฤษภาคม 2561 เวลา 18:09:54 น.
3,1085460018,85010003,460018,อนุบาลระนอง,anubanranong,นายมนตรี สังข์ชุม,อนุบาล-ประถมศึกษา,,หมู่ 0 -,เขานิเวศน์,เมืองระนอง,ระนอง,85000,office@anubanranong.ac.th,www.anubanranong.ac.th,-,"077811497,07781",77812398,17 พฤษภาคม พ.ศ. 2513,10,3,ขนาดใหญ่,มีไฟฟ้า,80,1183,36,09 กรกฎาคม 2561 เวลา 09:40:05 น.
4,1085460025,85010004,460025,ชาติเฉลิม,chatchalerm,นางนิตยาพร รัตนพันธ์,อนุบาล-ประถมศึกษา,,หมู่ 0 0,เขานิเวศน์,เมืองระนอง,ระนอง,85000,sketkaew@gmail.com,www.ccl.ac.th,เทศบาลเมืองระนอง,"077811441,07781",77824544,1 สิงหาคม 2456,13,3,ขนาดกลาง,มีไฟฟ้า,21,358,17,27 มิถุนายน 2562 เวลา 15:54:23 น.
5,1085460029,85010006,460029,บ้านหินดาด,Banhindad,นายสมชาย แป้นปรุง,อนุบาล-ประถมศึกษา,,หมู่ 2 บ้านหินดาด,ทรายแดง,เมืองระนอง,ระนอง,85000,,,ทรายแดง,,,2497,30,22,ขนาดเล็ก,มีไฟฟ้า,4,53,9,19 มิถุนายน 2562 เวลา 12:26:31 น.
6,1085460030,85010007,460030,บ้านทรายแดง,bansaidang,นายพลากร ธีรกุล,อนุบาล-ประถมศึกษา,จุมพล,หมู่ 1 บ้านทรายแดง,ทรายแดง,เมืองระนอง,ระนอง,85000,,http://data.bopp-obec.info/web/index_view.php?School_ID=1085460030,ทรายแดง,936049548,,15 ตุลาคม 2497,36,26,ขนาดกลาง,มีไฟฟ้า,10,99,8,19 มิถุนายน 2562 เวลา 13:10:26 น.
7,1085460031,85010008,460031,บ้านบางสีกิ้ม,BANBANGSIKIM,นายมนัส สักขาพรม,อนุบาล-ประถมศึกษา,จุมพล,หมู่ 4 บ้านบางสีกิ้ม,ทรายแดง,เมืองระนอง,ระนอง,85130,m3227nasa@gmail.com,,ทรายแดง,892923991,,ปี พ.ศ.2483,43,30,ขนาดเล็ก,มีไฟฟ้า,7,53,8,25 มิถุนายน 2562 เวลา 13:59:27 น.
8,1085460026,85010009,460026,บ้านบางนอน,Banbangnon,นายมนตรี สายจิตรื่น,อนุบาล-ประถมศึกษา,,หมู่ 1 บ้านบางนอน,บางนอน,เมืองระนอง,ระนอง,85000,bangnon024@gmail.com,www.bnrn.in.th,บางนอน,-,-,29/11/2545,17,7,ขนาดเล็ก,มีไฟฟ้า,6,28,8,27 มิถุนายน 2562 เวลา 09:11:52 น.
9,1085460027,85010010,460027,เอกศิลป์ราษฎร์พัฒนา,AKKASINRATRATTANA,นางสาวพัดชา ช่วยปลอด,อนุบาล-ประถมศึกษา,,หมู่ 2 บ้านบางนอน,บางนอน,เมืองระนอง,ระนอง,85000,aggasin@hotmail.com,-,บางนอน,77821549,,21 เมษายน 2520,16,2,ขนาดเล็ก,มีไฟฟ้า,8,78,8,25 มิถุนายน 2562 เวลา 13:04:43 น.
10,1085460017,85010011,460017,ระนองพัฒนามิตรภาพที่ 60,ranongpattapab 60,นางจิราภรณ์ จันทร์สงค์,อนุบาล-ประถมศึกษา,,หมู่ 6 บ้านระนองพัฒนา,บางริ้น,เมืองระนอง,ระนอง,85000,rpmp60.rn@gmail.com,http://www.rpmp60.ac.th,เทศบาลเมืองบางริ้น,77811660,77811660,19 มีนาคม 2513,12,10,ขนาดกลาง,มีไฟฟ้า,14,210,9,28 มิถุนายน 2562 เวลา 05:40:02 น.
11,1085460007,85010012,460007,บ้านบางริ้น,banbangrin,นายวิชาญ ผยองศักดิ์,อนุบาล-ประถมศึกษา,,หมู่ 2 บ้านบางริ้น,บางริ้น,เมืองระนอง,ระนอง,85000,bangrinschool@gmail.com,http://www.bangrinschool.net,บางริ้น,-,-,2474,3,4,ขนาดกลาง,มีไฟฟ้า,9,141,8,25 มิถุนายน 2562 เวลา 12:56:57 น.
