1,1040050395,40020001,50395,ประเสริฐแก้วอุทิศ,PRASERTKAEW-U-TID,นางตานี ถาเหง่า,อนุบาล-ประถมศึกษา,,หมู่ 14 บ้านหลัก กม.14,แคนเหนือ,บ้านไผ่,ขอนแก่น,40110,,,เทศบาล,273112,,17 กรกฎาคม 2501,5,2,ขนาดเล็ก,มีไฟฟ้า,13,125,8,03 กรกฎาคม 2560 เวลา 03:52:56 น.
2,1040050372,40020002,50372,ไตรคามประชาสรรค์,Trikarmpachasan,นางตันหยง คานอำไพ,อนุบาล-ประถมศึกษา,,หมู่ 4 เหล่าหลวง,แคนเหนือ,บ้านไผ่,ขอนแก่น,40110,,,แคนเหนือ,823000671,,26 พ.ค.2482,12,10,ขนาดเล็ก,มีไฟฟ้า,22,203,11,11 มิถุนายน 2562 เวลา 10:59:07 น.
3,1040050374,40020003,50374,บ้านแคนเหนือ,Bankaennuae,นายวิบูลย์ ชาปัญญา,อนุบาล-ประถมศึกษา,,หมู่ 1 บ้านแคนเหนือ,แคนเหนือ,บ้านไผ่,ขอนแก่น,40110,KN.School@hotmail.com,kannuae,แคนเหนือ,654938254,43260168,2/07/2476,10,8,ขนาดเล็ก,มีไฟฟ้า,6,91,9,18 ตุลาคม 2562 เวลา 17:13:58 น.
4,1040050375,40020004,50375,โคกโกโคกกลาง,khokkokhonkklang,นายวิฑูรย์ แนวคำดี,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 7 บ้านโคกโก,แคนเหนือ,บ้านไผ่,ขอนแก่น,40110,,,แคนเหนือ,43260168,,01/05/2488,17,15,ขนาดกลาง,มีไฟฟ้า,17,153,11,21 มิถุนายน 2562 เวลา 12:19:05 น.
5,1040050376,40020005,50376,บ้านดอนหมากพริกลิ้นฟ้า,Bandonmarkpriklinfa,-,อนุบาล-ประถมศึกษา,,หมู่ 2 บ้านดอนหมากพริก,แคนเหนือ,บ้านไผ่,ขอนแก่น,40110,Rungrote9@yahoo.com,,แคนเหนือ,812626389,0,10 พฤษภาคม 2510,10,10,ขนาดเล็ก,มีไฟฟ้า,4,31,8,20 ตุลาคม 2562 เวลา 21:10:50 น.
6,1040050378,40020006,50378,บ้านหนองเจ้าเมือง,bannongchaowmuang,นายแสนโฮม สันเพราะ,อนุบาล-ประถมศึกษา,,หมู่ 6 บ้านหนองเจ้าเมือง,แคนเหนือ,บ้านไผ่,ขอนแก่น,40110,njm.school@hotmail.com,,แคนเหนือ,,,26/12/09,15,15,ขนาดเล็ก,มีไฟฟ้า,3,24,9,11 มิถุนายน 2562 เวลา 11:58:32 น.
7,1040050391,40020007,50391,บ้านไผ่ประถมศึกษา,Banphaiprathomsuksa school,นายสมใจ มณีวงษ์,อนุบาล-ประถมศึกษา,,หมู่ 1 คุ้มจัดสรร,ในเมือง,บ้านไผ่,ขอนแก่น,40110,Banphaikk10sc@gmail.com,kk10,เทศบาล,43272844,43273997,17 พฤษภาคม 2499,6,2,ขนาดใหญ่,มีไฟฟ้า,44,884,28,22 ตุลาคม 2562 เวลา 20:53:45 น.
8,1040050394,40020008,50394,บ้านหนองลุมพุก,Bannonglumpuk,นายสมจิตร มณีมาตร,อนุบาล-ประถมศึกษา,,หมู่ 7 บ้านหนองลุมพุก,ในเมือง,บ้านไผ่,ขอนแก่น,40110,nonglumpuk54@hotmail.com,-,เทศบาลเมืองบ้านไผ่,815464504,-,21ก.ค.2494,3,2,ขนาดเล็ก,มีไฟฟ้า,8,73,9,16 ตุลาคม 2562 เวลา 14:55:03 น.
9,1040050396,40020009,50396,วัดจันทร์ประสิทธิ์,WATJANPRASIT,นายแสนโฮม สันเพราะ,อนุบาล-ประถมศึกษา,,หมู่ 2 ชุมชนพระธรรมสาร,ในเมือง,บ้านไผ่,ขอนแก่น,40110,watjan397.school@gmail.com,,เทศบาลเมืองบ้านไผ่,043-272171,043-272171,2 ก.ค. 2461,2,1,ขนาดกลาง,มีไฟฟ้า,13,150,9,24 มิถุนายน 2562 เวลา 09:26:48 น.
10,1040050384,40020010,50384,บ้านศิลานาโพธิ์,silanapho,นางสาวณัชญานุช สุดชาดี,อนุบาล-ประถมศึกษา,,หมู่ 5 บ้านศิลานาโพธิ์,ในเมือง,บ้านไผ่,ขอนแก่น,40110,silanapho@gmail.com,http:/www.202.143.147.117/silanapo,ในเมือง,275048,-,23พฤษภาคม 2482,8,6,ขนาดกลาง,มีไฟฟ้า,15,144,8,24 มิถุนายน 2562 เวลา 11:18:15 น.
