1,1062040079,62010001,40079,บ้านเทพนคร,BANTEPNAKORN,นางจินตนา เลิศมธุรพจน์,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 15 บ้านศรีนคร,เทพนคร,เมืองกำแพงเพชร,กำแพงเพชร,62000,,www.kpp1sch00l.org/tepn,เทศบาลตำบลเทพนคร,55729215,,23/06/2482,23,13.7,ขนาดกลาง,มีไฟฟ้า,18,200,11,31 สิงหาคม 2561 เวลา 13:28:27 น.
2,1062040080,62010002,40080,บ้านไร่,Banrai,นางกัญญาณัฐ โรจนวิเชียร,อนุบาล-ประถมศึกษา,,หมู่ 3 บ้านไร่,เทพนคร,เมืองกำแพงเพชร,กำแพงเพชร,62000,banrai.2479@gmail.com,,เทพนคร,55773547,,28/05/2479,22,10,ขนาดเล็ก,มีไฟฟ้า,11,105,8,11 กันยายน 2562 เวลา 10:29:45 น.
3,1062040078,62010003,40078,บ้านท่าตะคร้อ,Banthatakhor,นายวิโรจน์ พลขันธ์,อนุบาล-ประถมศึกษา,,หมู่ 5 บ้านท่าตะคร้อ,เทพนคร,เมืองกำแพงเพชร,กำแพงเพชร,62000,thatakhor@yahoo.com,http://shool.obec.go.th,เทพนคร,55729197,,10 มิถุนายน 2510,20,15,ขนาดเล็ก,มีไฟฟ้า,8,74,9,12 มิถุนายน 2562 เวลา 09:48:48 น.
4,1062040081,62010004,40081,ปราสาทอนุสรณ์,prasatanusorn,นายภูวนารถ มัทวรัตน์,อนุบาล-ประถมศึกษา,,หมู่ 2 บ้านโคนใต้,คณฑี,เมืองกำแพงเพชร,กำแพงเพชร,62000,Prasartanusornschool@gmail.com,,คณฑี,55867560,,10 พ.ค. 2508,24,35,ขนาดกลาง,มีไฟฟ้า,10,151,8,19 มิถุนายน 2562 เวลา 13:42:02 น.
5,1062040082,62010005,40082,บ้านท่าเสลี่ยง,Banthasaliang,-,อนุบาล-ประถมศึกษา,,หมู่ 3 บ้านท่าเสลี่ยง,คณฑี,เมืองกำแพงเพชร,กำแพงเพชร,62000,thasaliang@hotmail.com,http://www.kpp1School.o,คณฑี,55867747,55867747,2499,38,27,ขนาดเล็ก,มีไฟฟ้า,6,64,8,11 กรกฎาคม 2562 เวลา 10:37:23 น.
6,1062040083,62010006,40083,บ้านโพธิ์พัฒนา,Banphopattana,นางสาวพัชนีพร อินทรสูต,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 9 บ้านปล้องทองพัฒนา,คณฑี,เมืองกำแพงเพชร,กำแพงเพชร,62000,nuinui2521@hotmail.com,www.facebook.com/โรงเรียน บ้านโพธิ์พัฒนา,คณฑี,081-8867106,,16 มกราคม 2510,47,40,ขนาดกลาง,มีไฟฟ้า,16,280,11,02 กุมภาพันธ์ 2561 เวลา 09:36:35 น.
7,1062040084,62010007,40084,บ้านใหม่สามัคคี,Banmaisamakkee,นางสาวชนัญพร ชัยอุตม์,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 7 บ้านใหม่ฤทธิ์เจริญ,คณฑี,เมืองกำแพงเพชร,กำแพงเพชร,62000,banmaisamake@hotmail.com,www.facebook.com/banmaisamakee,อบต. คณฑี,,,1 พฤษภาคม 2515,52,42,ขนาดกลาง,มีไฟฟ้า,17,137,11,17 กันยายน 2562 เวลา 22:21:04 น.
8,1062040085,62010008,40085,บ้านหงษ์ทอง,Banhongthong School,นางสุภาวิณี ลุสมบัติ,อนุบาล-ประถมศึกษา,,หมู่ 6 บ้านหงษ์ทอง,คณฑี,เมืองกำแพงเพชร,กำแพงเพชร,62000,banhongthong2@hotmail.co.th,www.facebook.com/Banhongthong.Kpp,อบต.คณฑี,55760098,,2519,45,35,ขนาดกลาง,มีไฟฟ้า,11,128,8,17 มิถุนายน 2562 เวลา 09:03:22 น.
9,1062040086,62010009,40086,บ้านเทียมเจริญ,bantaimjarearn,-,อนุบาล-ประถมศึกษา,,หมู่ 4 บ้านหนองไผ่,คณฑี,เมืองกำแพงเพชร,กำแพงเพชร,62000,sukhumphan2560@gmail.com,,คณฑี,845051998,,20 มกราคม 2520,40,28,ขนาดเล็ก,มีไฟฟ้า,5,32,7,18 กรกฎาคม 2562 เวลา 09:18:14 น.
10,1062040040,62010010,40040,ยางเลียงราษฎร์พัฒนา,yangliangratwattana,นายสุนิรันดร์ รุ่งเรืองรณชัย,อนุบาล-ประถมศึกษา,,หมู่ 8 บ้านยางเลียง,คลองแม่ลาย,เมืองกำแพงเพชร,กำแพงเพชร,62000,-,-,อบต.คลองแม่ลาย,-,-,2511,24,12,ขนาดเล็ก,มีไฟฟ้า,10,74,8,12 กรกฎาคม 2562 เวลา 10:25:16 น.
