1,1071020242,71020001,20242,บ้านหนองหว้า,nongwa,นางสุปราณี แซ่ลิ้ม,อนุบาล-ประถมศึกษา,,หมู่ 3 หนองหว้า,ช่องด่าน,บ่อพลอย,กาญจนบุรี,71160,,,ช่องด่าน,,,2511,19,17,ขนาดเล็ก,มีไฟฟ้า,12,104,8,20 มิถุนายน 2562 เวลา 07:46:42 น.
2,1071020244,71020002,20244,บ้านช่องด่าน,banchongdan,นายรำลึก สนพราย,อนุบาล-ประถมศึกษา,,หมู่ 2 ช่องด่าน,ช่องด่าน,บ่อพลอย,กาญจนบุรี,71160,Chongdane16school2556@gmail.com,,ช่องด่าน,0-3458-1356,,29/11/2505,9,7,ขนาดกลาง,มีไฟฟ้า,13,206,8,09 มิถุนายน 2560 เวลา 09:22:38 น.
3,1071020245,71020003,20245,บ้านวังใหญ่,banwangyai,นายวิชัย ปลาบู่ทอง,อนุบาล-ประถมศึกษา,,หมู่ 13 วังใหญ่,ช่องด่าน,บ่อพลอย,กาญจนบุรี,71160,wangyai47@hotmail.com,banwangyai.ac.th,ช่องด่าน,0-34510-746,,17พ.ค.2517,10,8,ขนาดกลาง,มีไฟฟ้า,10,141,8,04 มิถุนายน 2562 เวลา 13:31:22 น.
4,1071020247,71020004,20247,บ้านหนองเข้,Bannongkhea,นางสาวพิมภา ช้างน้ำ,อนุบาล-ประถมศึกษา,,หมู่ 7 บ้านหนองเข้,ช่องด่าน,บ่อพลอย,กาญจนบุรี,71160,-,-,ช่องด่าน,0-3491-9894,-,10/03/2523,14,12,ขนาดเล็ก,มีไฟฟ้า,6,62,9,06 พฤศจิกายน 2560 เวลา 09:00:04 น.
5,1071020248,71020005,20248,บ้านเขาแดง,Bankhaodang,นายสุนทร เอี่ยมแสง,อนุบาล-ประถมศึกษา,,หมู่ 6 เขาแดง,ช่องด่าน,บ่อพลอย,กาญจนบุรี,71160,pukan2556@gmail.com,,ช่องด่าน,0-3454-0178,,1 พฤษภาคม 2522,20,18,ขนาดเล็ก,มีไฟฟ้า,7,60,9,29 กันยายน 2562 เวลา 20:02:11 น.
6,1071020249,71020006,20249,บ้านสามยอด,Bansarmyod,นายสมรัก ใจตรง,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 5 สามยอด,ช่องด่าน,บ่อพลอย,กาญจนบุรี,71160,bansamyodschool@hotmail.com,www.bansamyod.kan4.in.th,ช่องด่าน,929786369,-,2 พฤษภาคม 2521,30,30,ขนาดกลาง,มีไฟฟ้า,19,203,12,29 มิถุนายน 2561 เวลา 10:39:41 น.
7,1071020240,71020007,20240,บ้านหนองเตียน,nongtean,นายบุญส่ง โซยรัมย์,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 6 หนองเตียน,บ่อพลอย,บ่อพลอย,กาญจนบุรี,71160,-,-,บ่อพลอย,0-3454-7161,-,2520,10,9,ขนาดกลาง,มีไฟฟ้า,20,271,12,11 มิถุนายน 2562 เวลา 10:53:40 น.
8,1071020238,71020008,20238,บ้านหนองโพธิ์,bannongpho,นางสาวธิดา ลือวันคำ,อนุบาล-ประถมศึกษา,,หมู่ 7 ตะวัน,บ่อพลอย,บ่อพลอย,กาญจนบุรี,71160,-,-,บ่อพลอย,925815381,-,20 มีนาคม 2520,11,12,ขนาดเล็ก,มีไฟฟ้า,9,91,8,07 มิถุนายน 2562 เวลา 13:09:44 น.
9,1071020239,71020009,20239,บ้านบึงหัวแหวน,Banboonghuawan,นายพงษ์ศักดิ์ สมภักดี,อนุบาล-ประถมศึกษา,,หมู่ 4 บึงหัวแหวน,บ่อพลอย,บ่อพลอย,กาญจนบุรี,71160,kunre2010@gmail.com,,บ่อพลอย,878062158,,4 เมษายน 2510,6,4,ขนาดเล็ก,มีไฟฟ้า,8,62,8,04 มิถุนายน 2562 เวลา 12:25:03 น.
10,1071020235,71020010,20235,อนุบาลบ่อพลอย,anubanbophloi,นายสัจจะ ตระกูลราษฎร์,อนุบาล-ประถมศึกษา,,หมู่ 1 บ่อพลอย,บ่อพลอย,บ่อพลอย,กาญจนบุรี,71160,,http://data.bopp-obec.info/web/index.php?School_ID=1071020235,บ่อพลอย,0-3458-1352,,2468,1,1,ขนาดใหญ่,มีไฟฟ้า,43,854,25,05 พฤศจิกายน 2562 เวลา 10:34:42 น.
