1,1015670022,15010001,670022,วัดโพธิวงษ์,pothiwong,ว่าที่ร้อยตรีฐิฏวุฒิ กลิ่นแก้ว,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 1 บางตาแผ่น,บ้านแห,เมืองอ่างทอง,อ่างทอง,14000,-,-,บ้านแห,0-3586-5202,-,1 เมษายน 2475,6,5,ขนาดเล็ก,มีไฟฟ้า,12,96,11,26 มิถุนายน 2562 เวลา 09:17:25 น.
2,1015670023,15010002,670023,วัดโคศุภราช,wat kosuparad,นายวัฒนา สังข์ชุม,อนุบาล-ประถมศึกษา,,หมู่ 3 ท่ามอญ,คลองวัว,เมืองอ่างทอง,อ่างทอง,14000,,,คลองวัว,-,,29 พ.ค..2468,7,6,ขนาดเล็ก,มีไฟฟ้า,9,99,8,20 มิถุนายน 2562 เวลา 14:25:43 น.
3,1015670019,15010003,670019,วัดจำปาหล่อ,Watchampalor Tharmawitthayathan,นางสาวพรพนา บัญฑิโต,อนุบาล-ประถมศึกษา,,หมู่ 5 จำปาหล่อ,จำปาหล่อ,เมืองอ่างทอง,อ่างทอง,14000,-,gg.gg/chompalorschool,จำปาหล่อ,081-2944654,-,11 มิถุนายน 2482,6,6,ขนาดเล็ก,มีไฟฟ้า,8,73,8,23 มิถุนายน 2562 เวลา 16:17:12 น.
4,1015670020,15010004,670020,วัดโพทูล,Photool,-,อนุบาล-ประถมศึกษา,,หมู่ 3 โพธิ์ทูล,จำปาหล่อ,เมืองอ่างทอง,อ่างทอง,14000,Photool61@atg.go.th,http:/school.obec.go.th,จำปาหล่อ,097-2376084,,28สิงหาคม2468,6,6,ขนาดเล็ก,มีไฟฟ้า,7,20,5,21 พฤษภาคม 2562 เวลา 10:01:30 น.
5,1015670014,15010006,670014,วัดตาลเจ็ดช่อ (หมอมี - เพิ่ม เกษมสุวรรณ),Wadtaljedchor School,นายพงษ์ศักดิ์ ทองศักดิ์,อนุบาล-ประถมศึกษา,,หมู่ 1 ตลาดกรวด,ตลาดกรวด,เมืองอ่างทอง,อ่างทอง,14000,wattan7chor@gmail.com,,อบต.ตลาดกรวด,085-5668590,-,2499,5,6,ขนาดกลาง,มีไฟฟ้า,10,169,8,20 มิถุนายน 2562 เวลา 14:00:42 น.
6,1015670006,15010007,670006,อนุบาลวัดอ่างทอง,Anubanwatangthong,นายฉลอง อำพันเรือง,อนุบาล-ประถมศึกษา,,หมู่ 0 ชุมชนบ้านรอ,บางแก้ว,เมืองอ่างทอง,อ่างทอง,14000,anubanwatangthong07@atg.go.th,www.awat.ac.th,เทศบาลเมืองอ่างทอง,0-3561-1524,35611521,2500,1,1,ขนาดใหญ่พิเศษ,มีไฟฟ้า,124,2827,73,28 มิถุนายน 2562 เวลา 13:21:19 น.
7,1015670015,15010008,670015,กระทุ่มราย,kratumrai,นางสาวปัทมพร อู่ทอง,อนุบาล-ประถมศึกษา,,หมู่ 1 กระทุ่มราย,บ้านรี,เมืองอ่างทอง,อ่างทอง,14000,girl_kann@hotmail.com,?http:/school.obec.go.th,บ้านอิฐ,-,-,06/05/2480,15,15,ขนาดเล็ก,มีไฟฟ้า,7,76,9,17 ตุลาคม 2561 เวลา 04:50:35 น.
8,1015670016,15010009,670016,วัดรุ้ง(วิบูลย์วิทยาคาร),Watrung,นายดิษย์ ปานนวม,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 2 บ้านรี,บ้านรี,เมืองอ่างทอง,อ่างทอง,14000,disya_pan@hotmail.com,,องค์การบริหารส่วนตำบลบ้านรี,851640512,,16 เมษายน 2470,9,10,ขนาดกลาง,มีไฟฟ้า,12,186,11,27 มิถุนายน 2561 เวลา 10:36:12 น.
9,1015670021,15010010,670021,วัดปลดสัตว์ ( เรือไทยสงเคราะห์ 2 ),plodsatschool,นางนวลภรณ์ จันทร์ศรี,อนุบาล-ประถมศึกษา,,หมู่ 4 บ้านแห,บ้านแห,เมืองอ่างทอง,อ่างทอง,14000,plodsatschool@gmail.com,-,บ้านแห,0-3586-5318,-,1กค.2466,7,6,ขนาดเล็ก,มีไฟฟ้า,8,50,8,20 มิถุนายน 2562 เวลา 14:17:57 น.
10,1015670017,15010011,670017,บ้านน้ำผึ้ง,bannampurng,ดร.สุรศักดิ์ จันพลา,อนุบาล-ประถมศึกษา,,หมู่ 5 บ้านน้ำผึ้ง,บ้านอิฐ,เมืองอ่างทอง,อ่างทอง,14000,bannamphung2@gmail.com,http://www.labschools.n,บ้านอิฐ,0-35672940,35672940,18 ตุลาคม 2481,4,4,ขนาดกลาง,มีไฟฟ้า,15,189,8,26 กันยายน 2562 เวลา 12:56:20 น.
