1,1045450043,45010001,450043,บ้านขอนแก่น(นิกรราษฎร์ศรัทธาคาร),ิBankonkan Nikhonrassatthakarn School,นายยงยุทธ แก้วขอนแก่น,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 5 บ้านตับเต่า,ขอนแก่น,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,-,http://data.bopp-obec.info/web/?School_ID=1045450043,ขอนแก่น,43525240,,2441,5,5,ขนาดกลาง,มีไฟฟ้า,11,98,11,05 มิถุนายน 2560 เวลา 13:06:11 น.
2,1045450047,45010003,450047,บ้านแคนสามัคคี,bankansamakkee school,นางสาวเยาวมาลย์ อาวรณ์,อนุบาล-ประถมศึกษา,,หมู่ 8 บ้านแคนใต้,ขอนแก่น,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,bankanschool@gmail.com,,ขอนแก่น,-,-,1 มิถุนายน 2482,8,9,ขนาดเล็ก,มีไฟฟ้า,9,62,8,24 มิถุนายน 2562 เวลา 13:50:12 น.
3,1045450018,45010004,450018,ธรรมจารีนิวาส,Thammajareeniwas,นายพูลสวัสดิ์ โคตพงค์,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 1 บ้านแคนใหญ่,แคนใหญ่,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,,www.tr-school.ac.th,อบต.แคนใหญ่,,,01/01/2465,25,25,ขนาดกลาง,มีไฟฟ้า,19,184,11,13 มิถุนายน 2562 เวลา 12:51:28 น.
4,1045450019,45010005,450019,บ้านหนองพานแยบัวห้าว,BAN N0NGPARNYAEBUAHOW SCHOOL,นายชูศักดิ์ ไชยโคตร,อนุบาล-ประถมศึกษา,,หมู่ 6 หนองพานแย,แคนใหญ่,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,,http://data.bopp-obec.info/web/?School_ID=1045450019,แคนใหญ่,0810557868 (ผอ.),,18 กันยายน 2481,21,21,ขนาดเล็ก,มีไฟฟ้า,8,70,8,26 มิถุนายน 2562 เวลา 08:45:17 น.
5,1045450020,45010006,450020,บ้านหนองโทนหนองเขวา(คุรุราษฎร์สามัคคี),Nongthonnongkaew,-,อนุบาล-ประถมศึกษา,,หมู่ 4 บ้านหนองโทน,แคนใหญ่,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,,,แคนใหญ่,43545144,,,25,25,ขนาดเล็ก,มีไฟฟ้า,4,19,6,20 กันยายน 2562 เวลา 11:13:26 น.
6,1045450021,45010007,450021,บ้านเปลือยน้อย(คุรุรัฐประชาสามัคคี),ฺBan Plueai Noi,-,อนุบาล-ประถมศึกษา,,หมู่ 8 บ้านเปลือยน้อย,แคนใหญ่,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,-,-,แคนใหญ่,-,-,6 มกราคม 2487,25,25,ขนาดเล็ก,มีไฟฟ้า,5,16,6,30 ตุลาคม 2562 เวลา 20:28:20 น.
7,1045450049,45010008,450049,บ้านหนองจิกโคกสูง,Nongjikkoksung,นายณิรพ ศรีถาวรณ์,อนุบาล-ประถมศึกษา,,หมู่ 12 บ้านหนองจิก,ดงลาน,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,,,องค์การบริหารส่วนตำบลดงลาน,43655423,,01/01/2465,10,10,ขนาดเล็ก,มีไฟฟ้า,7,85,8,19 มิถุนายน 2562 เวลา 10:44:17 น.
8,1045450044,45010010,450044,บ้านดงลาน(คุรุรัฐประชาสรรค์),Bandongland,-,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 8 บ้านเกษตรสำราญ,ดงลาน,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,,,ดงลาน,43519466,,2489,7,5,ขนาดเล็ก,มีไฟฟ้า,8,34,8,27 มิถุนายน 2560 เวลา 03:08:28 น.
9,1045450026,45010011,450026,บ้านกอกนายูง(คุรุราษฎร์บำรุง),Bankoknayong,นายไชยรัตน์ ธรรมประเสริฐ,อนุบาล-ประถมศึกษา,,หมู่ 4 บ้านกอกนายูง,นาโพธิ์,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,koknayong@gmail.com,-,นาโพธิ์,43545794,-,15 กันยายน 2482,14,14,ขนาดเล็ก,มีไฟฟ้า,10,95,8,30 ตุลาคม 2562 เวลา 11:29:27 น.
10,1045450028,45010012,450028,บ้านนาโพธิ์(สหพันธ์พิทยาภรณ์),์Naphoschool,นายสมัย ไชยพิศ,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 1 บ้านนาโพธิ์,นาโพธิ์,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,Bannaphoschool@hotmail.com,www.bannaphoschool.com,นาโพธิ์,43653004,43653004,"1,มิย.2465",15,15,ขนาดกลาง,มีไฟฟ้า,23,310,12,13 มิถุนายน 2562 เวลา 14:06:33 น.
11,1045450009,45010013,450009,บ้านหัวโนนตาล(สหราษฎร์วิทยาสรรค์),banhuanontan school,นายนิยม บุญจันทร์,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 10 บ้านหัวโนนตาล,โนนตาล,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,,,โนนตาล,,,ิ15 กันยายน พ.ศ. 2482,8,8,ขนาดกลาง,มีไฟฟ้า,18,203,11,30 มิถุนายน 2562 เวลา 11:56:24 น.
12,1045450010,45010014,450010,สหสามัคคีวิทยา,Sahasamakeeveithaya,นายฉัตรชัย จัตุโพธิ์,อนุบาล-ประถมศึกษา,,หมู่ 7 บ้านอีเม้ง,โนนตาล,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,--,,องค์การบริหารส่วนตำบลโนนตาล,43545123,-,18/05/2518,15,12,ขนาดเล็ก,มีไฟฟ้า,3,21,6,30 ตุลาคม 2562 เวลา 13:09:22 น.
13,1045450011,45010015,450011,บ้านป่ายาง,Banpayang,นายชาญวิทย์ พิมพิรัตน์,อนุบาล-ประถมศึกษา,,หมู่ 9 บ้านป่ายาง,โนนตาล,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,Pyngschl@gmail.com,,โนนตาล,43545132,,2 มกราคม 2519,13,13,ขนาดเล็ก,มีไฟฟ้า,9,92,9,30 ตุลาคม 2562 เวลา 11:16:16 น.
14,1045450012,45010016,450012,บ้านหนองผือโพนศรี,bannongphouphonsrisamakee,นายอาคม เสาว์บุปผา,อนุบาล-ประถมศึกษา,,หมู่ 4 โรงเรียนบ้านหนองผือโพนศรีสามัคคี,โนนตาล,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,,,โนนตาล,43500148,,,14,14,ขนาดเล็ก,มีไฟฟ้า,5,15,4,19 มิถุนายน 2562 เวลา 10:23:37 น.
15,1045450013,45010017,450013,บ้านโนนสั้นหนองแคสามัคคี,Nonsunnongkeasamugkee,ว่าที่ร้อยตรีพิพัฒน์ชัย จันทร์โตพฤกษ์,อนุบาล-ประถมศึกษา,,หมู่ 3 บ้านโนนสั้น,โนนรัง,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,,,โนนรัง,43545141,,12 มกราคม 2523,8,9,ขนาดเล็ก,มีไฟฟ้า,7,61,8,14 กรกฎาคม 2560 เวลา 02:01:12 น.
16,1045450006,45010018,450006,บ้านโนนรัง,Bannonrung,-,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 1 บ้านโนนรัง,โนนรัง,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,nonrung101@gmail.com,,โนนรัง,43032239,,10 มิถุนายน 2465,6,6,ขนาดเล็ก,มีไฟฟ้า,8,68,11,30 ตุลาคม 2562 เวลา 11:39:07 น.
17,1045450008,45010019,450008,บ้านค้อ,Bankor,นายรังสรรค์ สิงหราช,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 6 บ้านค้อ,โนนรัง,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,bankor101@gmail.com,,โนนรัง,,,1 กันยายน 2465,10,10,ขนาดกลาง,มีไฟฟ้า,16,195,11,02 สิงหาคม 2561 เวลา 10:06:43 น.
18,1045450035,45010020,450035,อนุบาลร้อยเอ็ด,Anuban Roi Et,นายสุวิทย์ วงษาไฮ,อนุบาล-ประถมศึกษา,,หมู่ - -,ในเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,anuban101@hotmail.com,www.anuban101.ac.th/,เทศบาลเมืองร้อยเอ็ด,43511704,43527341,2494,1.5,0.5,ขนาดใหญ่พิเศษ,มีไฟฟ้า,260,4135,97,18 กรกฎาคม 2560 เวลา 06:32:52 น.
19,1045450001,45010021,450001,เมืองร้อยเอ็ด,Muang Roi-et,นายสุทัศน์ อนุพันธ์,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 0 เทศบาลเมืองร้อยเอ็ด,ในเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,mre909@gmail.com,www.mo.ac.th,ร้อยเอ็ด,43511789,43511789,2491,0,0.5,ขนาดใหญ่พิเศษ,มีไฟฟ้า,144,2678,73,02 กรกฎาคม 2562 เวลา 12:44:37 น.
20,1045450029,45010022,450029,วัดโนนสำราญ(ประชาสามัคคี),watnonsamran,นางสุดสงวน ทวีแสง,อนุบาล-ประถมศึกษา,,หมู่ 6 บ้านโนนสำราญ,เมืองทอง,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,watnonsamran@gmail.com,https://sites.google.com/site/watnonsomran,เมืองทอง,43500150,ไม่มี,15/09/2482,20,25,ขนาดเล็ก,มีไฟฟ้า,12,76,8,30 ตุลาคม 2562 เวลา 11:54:36 น.
21,1045450027,45010023,450027,บ้านสงเปลือย(ประชาราษฎร์บำรุง),songplueai,นายพรทวี จองลีพันธ์,อนุบาล-ประถมศึกษา,,หมู่ 5 บ้านสงเปลือย,เมืองทอง,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,songplueai@gmail.com,,เมืองทอง,43544501,,18 สิงหาคม 2473,20,20,ขนาดเล็ก,มีไฟฟ้า,6,45,8,24 มิถุนายน 2562 เวลา 14:41:18 น.
22,1045450025,45010024,450025,บ้านเมืองทอง(วีระประชานุสรณ์),Banmuangthongshool,นายธงชัย พุทธมอญ,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 3 บ้านเมืองทอง,เมืองทอง,เมืองร้อยเอ็ด,ร้อยเอ็ด,4500,banmuangtongschool2@hotmail.com,,เมืองทอง,43651718,,1 กันยายน 2465,22,22,ขนาดกลาง,มีไฟฟ้า,17,188,11,29 มิถุนายน 2562 เวลา 11:51:27 น.
23,1045450002,45010025,450002,บ้านเปลือย(สามัคคีราษฎร์ประสิทธิ์),Banpieuy (Samakkeeratprasit)School,-,อนุบาล-ประถมศึกษา,,หมู่ 9 บ้านเปลือยใหญ่,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,banpieuyschool@hotmail.com,-,รอบเมือง,43512227,0,13/06/2465,4,4,ขนาดเล็ก,มีไฟฟ้า,4,39,8,30 ตุลาคม 2562 เวลา 21:06:24 น.
24,1045450004,45010027,450004,บ้านแก่นทราย(คุรุราษฎร์ผดุงวิทย์),,-,อนุบาล-ประถมศึกษา,,หมู่ 14 บ้านแก่นทราย,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,,,รอบเมือง,43545791,,พ.ศ.2581,5,6,ขนาดเล็ก,มีไฟฟ้า,4,25,7,12 มิถุนายน 2562 เวลา 12:42:29 น.
25,1045450005,45010028,450005,บ้านรอบเมือง(คุรุรัฐประชานุสรณ์),rob muang school,-,อนุบาล-ประถมศึกษา,,หมู่ 4 บ้านรอบเมือง,รอบเมือง,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,thasop2502@obecmail.obec.go.th,,รอบเมือง,43512920,,1 กันยายน 2483,3,3,ขนาดเล็ก,มีไฟฟ้า,7,14,7,14 มิถุนายน 2562 เวลา 11:32:38 น.
26,1045450016,45010030,450016,ไตรคามสามัคคี(บ้านขี้เหล็ก),trikamsamakee,-,อนุบาล-ประถมศึกษา,,หมู่ 10 บ้านขี้เหล็ก,สะอาดสมบูรณ์,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,trikamsamakee101@gmail.com,http://school.obec.go.t,อบต.สะอาดสมบูรณ์,43545183,-,2482,20,22,ขนาดเล็ก,มีไฟฟ้า,2,6,4,18 เมษายน 2560 เวลา 11:23:07 น.
27,1045450022,45010031,450022,บ้านดงเค็ง(คุรุราษฎร์ประชาสามัคคี),BANDONGKHANG(KURURADSAMAKKEE),-,อนุบาล-ประถมศึกษา,,หมู่ 9 บ้านดงเค็ง,สะอาดสมบูรณ์,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,,,อบต.สะอาดสมบูรณ์,43545186,,22 พฤษภาคม 2522,16,16,ขนาดเล็ก,มีไฟฟ้า,3,34,8,25 มิถุนายน 2562 เวลา 12:44:07 น.
28,1045450023,45010032,450023,บ้านสังข์สงยาง(คุรุราษฎร์วิทยา),sangsongyang,นายสมาน ไชยปัญญา,อนุบาล-ประถมศึกษา,,หมู่ 15 บ้านสังข์,สะอาดสมบูรณ์,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,-,-,สะอาดสมบูรณ์,-,-,1 มิถุนายน 2465,14,14,ขนาดกลาง,มีไฟฟ้า,14,127,8,25 มิถุนายน 2562 เวลา 12:40:13 น.
29,1045450024,45010033,450024,บ้านแมตวิทยาคาร,banmadwitayakan,นายสุกิจ เดชโภชน์,อนุบาล-ประถมศึกษา,,หมู่ 4 บ้านแมต,สะอาดสมบูรณ์,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,-,-,สะอาดสมบูรณ์,43651567,-,2457,8,8,ขนาดเล็ก,มีไฟฟ้า,7,84,8,12 มิถุนายน 2562 เวลา 08:42:42 น.
30,1045450048,45010034,450048,โสภโณประชาสรรค์,Sopanoprachasun,นายนฤทธิ์ ภูเฉลิม,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 1 บ้านดอนทอง,สะอาดสมบูรณ์,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,Sopano_pa@hotmail.com,data.bopp-obec.info/web/?School_ID=1045450048,สะอาดสมบูรณ์,,,15/01/2482,9,9,ขนาดกลาง,มีไฟฟ้า,14,177,11,24 มิถุนายน 2562 เวลา 14:42:40 น.
31,1045450041,45010035,450041,บ้านดงยางโคกพิลา(ประชาอุปถัมภ์),,นางโสภิดา สารครศรี,อนุบาล-ประถมศึกษา,,หมู่ 2 1บ้านดงยาง,สีแก้ว,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,dounyaag@chaiyo.com,www.obec.go.th/dounyaag,สีแก้ว,815451432,,2501,10,10,ขนาดเล็ก,มีไฟฟ้า,9,77,8,18 มิถุนายน 2562 เวลา 13:36:41 น.
32,1045450056,45010036,450056,บ้านโคกสง่า(มิตรภาพคุรุราษฎร์นุสรณ์),Bankoksanga,นายอัมพร ภาระพันธ์,อนุบาล-ประถมศึกษา,,หมู่ 5 บ้านโคกสง่า,ปอภาร (ปอพาน),เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,somjinda4@gmail.com,,ปอภาร,878578848,,5 ก.ย. 2482,15,15,ขนาดเล็ก,มีไฟฟ้า,8,71,8,26 มิถุนายน 2561 เวลา 12:59:55 น.
33,1045450039,45010037,450039,บ้านเหล่าขาม(มูลสารศึกษาสงเคราะห์),Banlaokam (Munsansuksasongko),นายวัฒนชัย ไชยวงศ์,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 7 บ้านเหล่าขาม (มูลสารศึกษาสงเคร,สีแก้ว,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,,,สีแก้ว,43545795,,1 เมษายน 2467,15,15,ขนาดเล็ก,มีไฟฟ้า,12,97,11,30 ตุลาคม 2562 เวลา 12:28:52 น.
34,1045450050,45010038,450050,ชุมชนบ้านสีแก้ว,Chumchon Banseekaew,นายสุรเดช พลอาสา,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 5 บ้านสีแก้ว,สีแก้ว,เมืองร้อยเอ็ด,ร้อยเอ็ด,45000,akarapong2@gmail.com,-,เทศบาลตำบลสีแก้ว,817087729,-,26/09/2465,18,18,ขนาดกลาง,มีไฟฟ้า,21,233,11,14 มิถุนายน 2562 เวลา 10:47:58 น.
