1,1082330020,82010001,330020,เกาะปันหยี,Koh Panyee,นางพรรณราย จรุงการ,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 2 เกาะปันหยี,เกาะปันหยี,เมืองพังงา,พังงา,82000,sch_panyee@hotmail.com,,เกาะปันหยี,0-7645-0638,,2456,,,ขนาดกลาง,มีไฟฟ้า,14,135,11,28 มิถุนายน 2561 เวลา 16:49:15 น.
2,1082330021,82010002,330021,เกาะหมากน้อย,,นางนิลมณี ศรีม่วง,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 4 เกาะหมากน้อย,เกาะปันหยี,เมืองพังงา,พังงา,82000,,,เกาะปันหยี,0-76490157,,,,,ขนาดกลาง,ไม่มีไฟฟ้า,16,245,11,19 พฤษภาคม 2561 เวลา 13:26:23 น.
3,1082330022,82010003,330022,เกาะไม้ไผ่,khomaipai,นายไพฑูรย์ สดวกกิจ,อนุบาล-ประถมศึกษา,,หมู่ 3 เกาะไม้ไผ่,เกาะปันหยี,เมืองพังงา,พังงา,82000,-,-,เกาะปันหยี,0-7641-2575,-,24/02/2477,30,25,ขนาดเล็ก,มีไฟฟ้า,9,92,11,25 มิถุนายน 2562 เวลา 14:53:21 น.
4,1082330011,82010004,330011,บ้านตากแดด,Bantakdad,นางสาวกนกพร คงยศ,อนุบาล-ประถมศึกษา,,หมู่ 2 ตากแดด,ตากแดด,เมืองพังงา,พังงา,82000,-,-,อบต.ตากแดด,0-7644-0533,-,2479,13.1,12.3,ขนาดเล็ก,มีไฟฟ้า,6,81,8,27 มิถุนายน 2561 เวลา 16:31:12 น.
5,1082330010,82010005,330010,อนุบาลพังงา,Anuban Phang-Nga School,นายพีระ เสมพืช,อนุบาล-ประถมศึกษา,,หมู่ 3 ท้ายทอย,ถ้ำน้ำผุด,เมืองพังงา,พังงา,82000,anuban_png@hotmail.com,www.aps.ac.th,ถ้ำน้ำผุด,76460652,76440032,2507,4,2,ขนาดใหญ่,มีไฟฟ้า,73,1488,46,26 มิถุนายน 2562 เวลา 08:58:49 น.
6,1082330013,82010006,330013,บ้านทุ่งเจดีย์,Bantoongjadee,นายบุญรัฐ หลักแหลม,อนุบาล-ประถมศึกษา,,หมู่ 301 ถ.เพชรเกษม,ท้ายช้าง,เมืองพังงา,พังงา,82000,bantoongjadee_school@hotmail.com,www.bantoongjadee.ac.th,เทศบาลเมืองพังงา,76679117,76679117,พ.ศ.2478,1,1,ขนาดใหญ่,มีไฟฟ้า,39,781,27,28 มิถุนายน 2561 เวลา 15:19:43 น.
7,1082330004,82010007,330004,บ้านบางกัน,banbangkan,นางสาวอณัชฌา เดชเส้ง,อนุบาล-ประถมศึกษา,,หมู่ 4 บ้านบางกัน,ทุ่งคาโงก,เมืองพังงา,พังงา,82000,banbangkan_school@hotmail.com,,ทุ่งคาโงก,969636062,,22/08/2483,20,20,ขนาดเล็ก,มีไฟฟ้า,6,59,8,24 มิถุนายน 2562 เวลา 16:21:15 น.
8,1082330005,82010008,330005,วัดปัจจันตคาม,watpatchantakram,-,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 1 ทุ่งคาโงก,ทุ่งคาโงก,เมืองพังงา,พังงา,82000,watpatchan.school@gmail.com,watpatchan.igetweb.com,ทุ่งคาโงก,0-7645-0424,0-7645-0424,7/10/2470,20,24,ขนาดกลาง,มีไฟฟ้า,15,189,11,04 พฤศจิกายน 2562 เวลา 09:14:38 น.
9,1082330001,82010012,330001,เมืองพังงา,Muangphangnga,นายสหัสชัย นาคพันธ์,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 3 บางแนะ,นบปริง,เมืองพังงา,พังงา,82000,mpng.255@hotmail.com,www.mpg.ac.th,นบปริง,0-7645-0896,0-7645-089,2499,10,13,ขนาดกลาง,มีไฟฟ้า,18,291,11,28 มีนาคม 2561 เวลา 12:58:38 น.
10,1082330002,82010013,330002,วัดชนาธิการาม,Chanatikaram,นางวิภาดา ขุนนิตย์,อนุบาล-ประถมศึกษา,,หมู่ 6 บางบ้า,นบปริง,เมืองพังงา,พังงา,82000,Chana_99@live.com,,นบปริง,0-7641-5192,0-7641-5192,พ.ศ.2482,8,10,ขนาดเล็ก,มีไฟฟ้า,10,59,8,06 พฤศจิกายน 2562 เวลา 09:27:28 น.
