1,1061700029,61010001,700029,บ้านเกาะเทโพ,bankohtapo,นายอัษฎ เอกปิยะกุล,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 4 เกาะเทโพ,เกาะเทโพ,เมืองอุทัยธานี,อุทัยธานี,61000,aut_2508@hotmail.com,sites.google.com/a/utt1.go.th/bankohtapo-school/home,เกาะเทโพ,920353312,,2466,7,6,ขนาดเล็ก,มีไฟฟ้า,12,65,11,07 ตุลาคม 2562 เวลา 10:07:11 น.
2,1061700030,61010002,700030,วัดอัมพวัน (ประชาชนูทิศ),watumpawan,ว่าที่ร้อยตรีนราธิป สุขสุวานนท์,อนุบาล-ประถมศึกษา,,หมู่ 3 ท่ารากหวาย,เกาะเทโพ,เมืองอุทัยธานี,อุทัยธานี,61000,umpawan_2466@hotmail.com,-,เกาะเทโพ,954652536,-,1 มิถุนายน 2466,10,7,ขนาดเล็ก,มีไฟฟ้า,5,38,8,26 มิถุนายน 2562 เวลา 15:08:31 น.
3,1061700022,61010006,700022,วัดหนองตางู,wadnongtangoo,นายวิเชียร จรุงธนะกิจ,อนุบาล-ประถมศึกษา,,หมู่ 2 เนินสำโรง,ดอนขวาง,เมืองอุทัยธานี,อุทัยธานี,61000,-,http://202.143.173.138/,ดอนขวาง,056-503055,-,30 /11/2442,4,7,ขนาดเล็ก,มีไฟฟ้า,7,73,8,25 มิถุนายน 2562 เวลา 21:29:39 น.
4,1061700003,61010007,700003,บ้านท่าซุง,Bantasung School,นายธรณ์นนท์ ลี้ภัยรัตน์,อนุบาล-ประถมศึกษา,,หมู่ 1 บ้านหนองปลาหมัน,ท่าซุง,เมืองอุทัยธานี,อุทัยธานี,61000,,,ท่าซุง,,,1 เมษายน 2474,14,11,ขนาดเล็ก,มีไฟฟ้า,6,40,9,25 ตุลาคม 2562 เวลา 13:37:02 น.
5,1061700004,61010008,700004,บ้านดงยางใต้,bandongyangtai,-,อนุบาล-ประถมศึกษา,,หมู่ 3 ดงยางใต้,ท่าซุง,เมืองอุทัยธานี,อุทัยธานี,61000,-,-,ท่าซุง,898593649,-,พ.ศ. 2506,15,12,ขนาดกลาง,มีไฟฟ้า,13,144,8,05 กรกฎาคม 2561 เวลา 11:10:04 น.
6,1061700001,61010010,700001,บ้านภูมิธรรม,Banpoomtum,นางสาวโชติกา ศรีเริงหล้า,อนุบาล-ประถมศึกษา,,หมู่ 2 ภูมิธรรม,น้ำซึม,เมืองอุทัยธานี,อุทัยธานี,61000,homeat3@hotmail.co.th,,น้ำซึม,56512908,,11 พ.ย. 2442,7,4,ขนาดเล็ก,มีไฟฟ้า,3,18,7,05 กรกฎาคม 2561 เวลา 11:10:23 น.
7,1061700002,61010011,700002,ชุมชนวัดท่าซุง (เลิศ_สินอุปถัมภ์),Chumchonwatthasung,นายสมยศ สมถะธัญการ,อนุบาล-ประถมศึกษา,,หมู่ 1 -,น้ำซึม,เมืองอุทัยธานี,อุทัยธานี,61000,ccwts@thaimail.com,data.bopp-obec.info/web/?School_ID=1061700002,น้ำซึม,,56502535,1 พฤษภาคม 2465,8,6,ขนาดกลาง,มีไฟฟ้า,11,132,8,05 กรกฎาคม 2561 เวลา 11:10:38 น.
8,1061700026,61010013,700026,วัดสังกัสรัตนคีรี,watsangkat,นายณชพล สมะถะธัญกรณ์,อนุบาล-ประถมศึกษา,,หมู่ 3 วังยาง,น้ำซึม,เมืองอุทัยธานี,อุทัยธานี,61000,,,น้ำซึม,56512907,,2465,4,3,ขนาดเล็ก,มีไฟฟ้า,7,53,8,28 ตุลาคม 2562 เวลา 09:50:29 น.
9,1061700019,61010014,700019,วัดบุญลือ สาขาวัดเขาพะแวง,wat khaopavang,นายสามารถ เพ็ญบุญธรรม,อนุบาล-ประถมศึกษา,,หมู่ 7 เขาพะแวง,เนินแจง,เมืองอุทัยธานี,อุทัยธานี,61000,,,เนินแจง,56517475,,30/11/2442,11,13,ขนาดเล็ก,มีไฟฟ้า,4,19,7,25 ตุลาคม 2562 เวลา 11:59:54 น.
10,1061700020,61010015,700020,วัดบุญลือ (อุเทสประชาสรรค์),wat poonlue,นายสามารถ เพ็ญบุญธรรม,อนุบาล-ประถมศึกษา,,หมู่ 1 บุญลือ,เนินแจง,เมืองอุทัยธานี,อุทัยธานี,61000,,,เนินแจง,56530367,,13/7/2475,8,10,ขนาดเล็ก,มีไฟฟ้า,6,26,8,19 มิถุนายน 2561 เวลา 08:48:32 น.
11,1061700018,61010016,700018,วัดตานาด,wattanat,-,อนุบาล-ประถมศึกษา,,หมู่ 4 ตานาด,เนินแจง,เมืองอุทัยธานี,อุทัยธานี,61000,wattanat @ chaiyo.com,hhp://school.obec.go.th,เนินแจง,56580059,,1/2/2470,8,15,ขนาดเล็ก,มีไฟฟ้า,4,12,6,07 มิถุนายน 2561 เวลา 14:45:40 น.
