1,1080210007,80010001,210007,วัดชัน,Wadchan,นายภักดี จิตรัว,อนุบาล-ประถมศึกษา,จุมพล,หมู่ 4 บ้านชัน,กำแพงเซา,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80280,schoolwatchan@gmail.com,data.bopp-obec.info/web/index.php?School_ID=1080210007,อบต.กำแพงเซา,878845004,,1 พฤษภาคม 2461,21,30,ขนาดกลาง,มีไฟฟ้า,11,158,9,14 มิถุนายน 2562 เวลา 10:05:15 น.
2,1080210009,80010002,210009,บ้านย่านซื่อ,Banyansue,นายปราโมทย์ จงไกรจักร,อนุบาล-ประถมศึกษา,จุมพล,หมู่ 9 บ้านย่านซื่อ,กำแพงเซา,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80280,schoolbanyansue@gmail.com,data.bopp-obec.info/web/?School_ID=1080210009,กำแพงเซา,896474603,,16/05/2482,17,25,ขนาดเล็ก,มีไฟฟ้า,6,32,8,17 มิถุนายน 2562 เวลา 13:01:43 น.
3,1080210011,80010003,210011,วัดสวนพล,watsaunpon,นายพิศาล ปาลรัตน์,อนุบาล-ประถมศึกษา,จุมพล,หมู่ 2 สวนพล,กำแพงเซา,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80280,watsaunpon.shcool@gmail.com,,กำแพงเซา,872631144,,2500,15,20,ขนาดเล็ก,มีไฟฟ้า,9,47,8,20 มิถุนายน 2562 เวลา 15:21:07 น.
4,1080210012,80010004,210012,วัดบ้านตาล,watbantan,นางสาวสุพรรณี สุวรรณเจริญ,อนุบาล-ประถมศึกษา,จุมพล,หมู่ 6 บ้านตาล,กำแพงเซา,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80280,watbantanschool@gmail.com,https://data.bopp-obec.info/web/?School_ID=1080210012,กำแพงเซา,-,-,1 มิถุนายน 2482,10,20,ขนาดเล็ก,มีไฟฟ้า,10,77,8,20 มิถุนายน 2562 เวลา 14:39:39 น.
5,1080210023,80010005,210023,อนุบาลนครศรีธรรมราช,Anuban Nakhon Si Thammarat,นายสุธน เกิดมณี,อนุบาล-ประถมศึกษา,กุดบง,หมู่ - -,คลัง,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80000,anuban@anuban.ac.th,www.anuban.ac.th,นครศรีธรรมราช,356064,75340172,2486,2,5,ขนาดใหญ่พิเศษ,มีไฟฟ้า,145,2546,62,05 กุมภาพันธ์ 2561 เวลา 15:57:26 น.
6,1080210008,80010006,210008,วัดหนองบัว,wadnongbou,นางพรทิพย์ ผ่องเรียงณฐกูล,อนุบาล-ประถมศึกษา,,หมู่ 3 หนองบัว,ไชยมนตรี,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80000,wnb-school@hotmail.com,http : // School .Obec,ไชยมนตรี,-,-,29/11/0545,13,15,ขนาดเล็ก,มีไฟฟ้า,8,67,9,07 ตุลาคม 2562 เวลา 10:20:03 น.
7,1080210003,80010007,210003,วัดน้ำรอบ,watnumraup,นางสาวอนุธิดา อักษรกูล,อนุบาล-ประถมศึกษา,,หมู่ 1 น้ำรอบ,ไชยมนตรี,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80000,์Nr007@hotmail.com,,ไชยมนตรี,865940150,,15 มิถุนายน 2454,8,10,ขนาดเล็ก,มีไฟฟ้า,9,51,9,13 มิถุนายน 2562 เวลา 14:07:02 น.
8,1080210021,80010010,210021,วัดเทพธิดาราม,Wattaptidaram,นายชิษณุชา หมั่นถนอม,อนุบาล-ประถมศึกษา,จุมพล,หมู่ 5 บ้านบน,ท่างิ้ว,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80280,,,เทศบาลตำบลท่างิ้ว,,,พ.ศ. 2500,21,20,ขนาดเล็ก,มีไฟฟ้า,4,17,7,15 มิถุนายน 2562 เวลา 18:57:58 น.
9,1080210015,80010011,210015,วัดมหาชัยวนาราม,watmahachaiwanaram,นายสมพงษ์ เกษร,อนุบาล-มัธยมศึกษาตอนต้น,จุมพล,หมู่ 7 หน้าเขามหาชัย,ท่างิ้ว,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80280,mahachaiwanaram@hotmail.com,,ท่างิ้ว,75392156,75392156,พ.ศ.2500,10,15,ขนาดกลาง,มีไฟฟ้า,17,153,12,17 มิถุนายน 2562 เวลา 08:38:28 น.
10,1080210017,80010013,210017,วัดท่างาม,wattaham,นางสาวพยอม ศรีสมัย,อนุบาล-ประถมศึกษา,จุมพล,หมู่ 5 ท่างาม,ท่างิ้ว,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80280,,,ท่างิ้ว,450164,,27 ตุลาคม 2475,10,15,ขนาดเล็ก,มีไฟฟ้า,10,91,9,03 กรกฎาคม 2562 เวลา 13:24:11 น.
11,1080210040,80010014,210040,บ้านปากพญา,Banpakpaya,นายยุทธพล อักษรรัตน์,อนุบาล-มัธยมศึกษาตอนต้น,เซิมโพธิ์,หมู่ 6 บ้านปากพญา,ท่าซัก,เมืองนครศรีธรรมราช,นครศรีธรรมราช,80000,banpakpayaschool@gmail.com,,ท่าซัก,75354019,,1 มิถุนายน 2482,15,15,ขนาดกลาง,มีไฟฟ้า,16,311,12,10 กรกฎาคม 2562 เวลา 12:27:24 น.
