1,1080210198,80030001,210198,วัดท้ายทะเล,WATTAYTALA,นางศรัณยา ขวัญใจ,อนุบาล-ประถมศึกษา,จุมพล,หมู่ 12 ท้ายทะเล,การะเกด,เชียรใหญ่,นครศรีธรรมราช,80190,wattaytala.456@gmail.com,,เทศบาลตำบลการะเกด,800575855,,12 สิงหาคม พ.ศ. 2493,13,23,ขนาดเล็ก,มีไฟฟ้า,7,70,9,11 มิถุนายน 2562 เวลา 14:08:31 น.
2,1080210199,80030002,210199,ชุมชนวัดท่าลิพง,chumchonwattalipong,นายวุฒิศักดิ์ เกิดเขียว,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 6 การะเกด,การะเกด,เชียรใหญ่,นครศรีธรรมราช,80190,,data.bopp-obec.info/web/?School_ID=1080210199,การะเกด,75362494,-,2481,4,12,ขนาดกลาง,มีไฟฟ้า,16,147,11,24 กุมภาพันธ์ 2563 เวลา 12:26:30 น.
3,1080210200,80030003,210200,บ้านนา,Banna,นางกนกวรรณ หนูทับ,อนุบาล-ประถมศึกษา,จุมพล,หมู่ 9 บ้านนา,การะเกด,เชียรใหญ่,นครศรีธรรมราช,80190,80030003@nst3.go.th,,การะเกด,641941495,-,15 พฤษภาคม 2502,7,15,ขนาดเล็ก,มีไฟฟ้า,10,102,8,06 มิถุนายน 2562 เวลา 14:34:52 น.
4,1080210202,80030005,210202,วัดบางยิ่ว,WATBANGYEW,-,อนุบาล-ประถมศึกษา,จุมพล,หมู่ 3 บ้านบางยิ่ว,การะเกด,เชียรใหญ่,นครศรีธรรมราช,80190,,,การะเกด,75348772,,0,13,23,ขนาดเล็ก,มีไฟฟ้า,4,32,6,07 มิถุนายน 2562 เวลา 09:44:02 น.
5,1080210204,80030006,210204,บ้านศาลาตะเคียน,Bansalatakian,นางทิพวรรณ์ เพชรสะแก,อนุบาล-ประถมศึกษา,จุมพล,หมู่ 11 บ้านศาลาตะเคียน,การะเกด,เชียรใหญ่,นครศรีธรรมราช,80190,80030006@nst3.go.th,,การะเกด,935818544,,16/08/2499,22,27,ขนาดเล็ก,มีไฟฟ้า,11,105,8,20 มิถุนายน 2562 เวลา 13:06:12 น.
6,1080210206,80030007,210206,วัดทายิการาม,wattayigaram,-,อนุบาล-ประถมศึกษา,,หมู่ 4 บ้านถาวร,การะเกด,เชียรใหญ่,นครศรีธรรมราช,80190,,,การะเกด,75477221,,ปี พ.ศ.2483,12,16,ขนาดเล็ก,มีไฟฟ้า,8,51,8,29 ตุลาคม 2562 เวลา 08:56:03 น.
7,1080210205,80030008,210205,บ้านดอนโรงมิตรภาพที่ 196,ฺBandongrongmitraparp,-,อนุบาล-ประถมศึกษา,จุมพล,หมู่ 8 ดอนโรง,เขาพระบาท,เชียรใหญ่,นครศรีธรรมราช,80190,bandonrongbr196@gmail.com,,เขาพระบาท,818918598,,7 กรกฎาคม 2502,17,22,ขนาดเล็ก,มีไฟฟ้า,8,96,9,13 มิถุนายน 2562 เวลา 10:27:28 น.
8,1080210207,80030009,210207,วัดแดง,Watdaeng,นายจิตติพร จิตตรี,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 7 ปากคลอง,เขาพระบาท,เชียรใหญ่,นครศรีธรรมราช,80190,,watdaengschool.wordpress.com,เขาพระบาท,75331242,,2478,13,20,ขนาดกลาง,มีไฟฟ้า,18,230,11,20 กุมภาพันธ์ 2563 เวลา 10:21:11 น.
9,1080210208,80030010,210208,วัดพระบาท,Watprabat,นางสมนึก อินทร์พรหม,อนุบาล-ประถมศึกษา,,หมู่ 4 บ้านไกรไทย,เขาพระบาท,เชียรใหญ่,นครศรีธรรมราช,80190,80030010@nst3.go.th,https://data.bopp-obec.info/web/?School_ID=1080210208,เขาพระบาท,862746582,-,20/07/2483,20,25,ขนาดเล็ก,มีไฟฟ้า,6,27,8,23 ตุลาคม 2562 เวลา 08:25:21 น.
10,1080210209,80030011,210209,วัดทองพูน,Wadtongpoon,นางสาวธนัชพร บุญชูวงศ์,อนุบาล-ประถมศึกษา,จุมพล,หมู่ 2 บ้านทองพูน,เขาพระบาท,เชียรใหญ่,นครศรีธรรมราช,80190,-,-,เขาพระบาท,089-5949893,-,พ.ศ. 2457,23,28,ขนาดเล็ก,มีไฟฟ้า,8,68,8,10 มิถุนายน 2562 เวลา 08:47:02 น.
11,1080210221,80030012,210221,ชุมชนวัดเขาแก้ววิเชียร,chomchonwatkhaokaerwichain,นายสมยศ เกษโร,อนุบาล-ประถมศึกษา,,หมู่ 9 บ้านเชียรเขา,เชียรใหญ่,เชียรใหญ่,นครศรีธรรมราช,80190,,,เชียรใหญ่,,,2451,15,10,ขนาดกลาง,มีไฟฟ้า,12,140,8,10 ตุลาคม 2562 เวลา 10:10:42 น.
12,1080210222,80030013,210222,บ้านบางพระ,Banbangpra,นายมนูญ ชัยเสนะ,อนุบาล-มัธยมศึกษาตอนต้น,ชุมช้างบ้านผือ,หมู่ 3 อ่าวค่าย,เชียรใหญ่,เชียรใหญ่,นครศรีธรรมราช,80190,bp_chain@hotmail.com,,เชียรใหญ่,75386160,75386160,พ.ศ.2502,6,1,ขนาดกลาง,มีไฟฟ้า,23,335,12,19 เมษายน 2562 เวลา 22:12:00 น.
13,1080210193,80030014,210193,วัดดอนรักษา,Watdornraksa,นายสมจิตร ไทรทอง,อนุบาล-ประถมศึกษา,กุดบง,หมู่ 7 ดอนรักษา,ท้องลำเจียก,เชียรใหญ่,นครศรีธรรมราช,80190,,,ท้องลำเจียก,,,11 กรกฎาคม 2459,1,4,ขนาดเล็ก,มีไฟฟ้า,8,40,9,17 มิถุนายน 2562 เวลา 08:47:00 น.
14,1080210194,80030015,210194,บ้านปากเชียร,Banpakchian,นายลาศ ชูเชิด,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 1 ท้องลำเจียก,ท้องลำเจียก,เชียรใหญ่,นครศรีธรรมราช,80190,,,ท้องลำเจียก,75331142,,พ.ศ.2466,7,1,ขนาดกลาง,มีไฟฟ้า,28,476,15,06 กันยายน 2562 เวลา 10:51:21 น.
15,1080210192,80030017,210192,บ้านยางกาญจน์,ฺBanyangkarn,-,อนุบาล-ประถมศึกษา,กุดบง,หมู่ 10 ดอนเลียบ,ท้องลำเจียก,เชียรใหญ่,นครศรีธรรมราช,80190,,,ท้องลำเจียก,75362662,,,1,6,ขนาดเล็ก,มีไฟฟ้า,7,44,8,07 มิถุนายน 2562 เวลา 08:18:23 น.
16,1080210203,80030018,210203,วัดสระแก้ว,WAD SRAKAW SCHOOL,นางสาวลักษณาวดี พรหมชัยศรี,อนุบาล-ประถมศึกษา,,หมู่ 1 บางแก้ว,ท่าขนาน,เชียรใหญ่,นครศรีธรรมราช,80190,,,ท่าขนาน,75349379,,1 พฤษภาคม 2469,17,20,ขนาดเล็ก,มีไฟฟ้า,9,111,8,09 กันยายน 2562 เวลา 10:22:08 น.
17,1080210211,80030020,210211,วัดคลองขยัน,watkhongkayan,-,อนุบาล-ประถมศึกษา,,หมู่ 1 บ้านคลองขยัน,บ้านกลาง,เชียรใหญ่,นครศรีธรรมราช,80190,-,-,บ้านกลาง,-,-,1 มิถุนายน พ.ศ. 2482,18,10,ขนาดเล็ก,มีไฟฟ้า,5,22,7,30 ตุลาคม 2562 เวลา 16:00:31 น.
18,1080210214,80030021,210214,วัดชัยสุวรรณ,watchaisuwan,นางพัชรวัลย์ จินดาวงศ์,อนุบาล-ประถมศึกษา,ชุมช้างบ้านผือ,หมู่ 2 บ้านเก้าตำลึง,บ้านเนิน,เชียรใหญ่,นครศรีธรรมราช,80190,,,บ้านเนิน,935451651,,2480,16,10,ขนาดเล็ก,มีไฟฟ้า,6,47,8,11 มิถุนายน 2562 เวลา 08:30:41 น.
19,1080210217,80030023,210217,วัดทวยเทพ,watthuaythep,-,อนุบาล-ประถมศึกษา,,หมู่ 8 ทวยเทพ,บ้านเนิน,เชียรใหญ่,นครศรีธรรมราช,80190,,,บ้านเนิน,75349332,,2482,16,10,ขนาดเล็ก,มีไฟฟ้า,4,37,8,25 กุมภาพันธ์ 2563 เวลา 09:45:27 น.
20,1080210218,80030024,210218,บ้านหัวปอ,Banhoupor,นางสุวนิต โสมจันทร์,อนุบาล-ประถมศึกษา,ชุมช้างบ้านผือ,หมู่ 6 บ้านหัวปอ,บ้านเนิน,เชียรใหญ่,นครศรีธรรมราช,80190,-,-,บ้านเนิน,-,-,2470,22,13,ขนาดเล็ก,มีไฟฟ้า,4,39,9,18 มิถุนายน 2562 เวลา 13:00:44 น.
21,1080210219,80030025,210219,วัดบางทองคำ,watbangtongcam,นายสัมพันธ์ อิสสระพันธุ์,อนุบาล-ประถมศึกษา,,หมู่ 9 บ้านบางทองคำ,บ้านเนิน,เชียรใหญ่,นครศรีธรรมราช,80190,Sweet_angle555@hotmail.com,,บ้านเนิน,-,,01/05/2457,10,4,ขนาดเล็ก,มีไฟฟ้า,4,20,6,25 ตุลาคม 2562 เวลา 22:07:57 น.
22,1080210220,80030026,210220,บ้านท่าขนาน,ิbantakanan,-,อนุบาล-ประถมศึกษา,ชุมช้างบ้านผือ,หมู่ 4 บ้านท่าขนาน,เชียรใหญ่,เชียรใหญ่,นครศรีธรรมราช,80190,,,บ้านเนิน,75477092,,2483,15,1,ขนาดเล็ก,มีไฟฟ้า,0,2,2,06 มิถุนายน 2562 เวลา 10:10:53 น.
23,1080210196,80030027,210196,บ้านบางด้วน,Banbangduan,-,อนุบาล-ประถมศึกษา,กุดบง,หมู่ 2 บ้านบางด้วน,แม่เจ้าอยู่หัว,เชียรใหญ่,นครศรีธรรมราช,80190,80030027 @nst3.go.th,,แม่เจ้าอยู่หัว,085 4749273,-,11 สิงหาคม 2483,11,17,ขนาดเล็ก,มีไฟฟ้า,6,45,8,01 กรกฎาคม 2562 เวลา 10:05:07 น.
24,1080210197,80030028,210197,บ้านน้ำบ่อ,Bannamboo,-,อนุบาล-ประถมศึกษา,กุดบง,หมู่ 3 บ้านน้ำบ่อ,แม่เจ้าอยู่หัว,เชียรใหญ่,นครศรีธรรมราช,80190,,,แม่เจ้าอยู่หัว,75362493,,10/06/2497,4,13,ขนาดกลาง,มีไฟฟ้า,11,135,8,30 มีนาคม 2562 เวลา 05:15:14 น.
