1,1096240073,96020001,240073,บ้านปูยู,Banpuyu,นายชยพล เพชรแก้ว,อนุบาล-ประถมศึกษา,,หมู่ 1 ปูยู,เกาะสะท้อน,ตากใบ,นราธิวาส,96110,chaisak_b@hotmail.com,puyu.nara2.net/,เกาะสะท้อน,-,-,14/7/2497,30,10,ขนาดกลาง,มีไฟฟ้า,20,236,8,11 มิถุนายน 2562 เวลา 20:02:35 น.
2,1096240071,96020002,240071,บ้านศรีพงัน,Bansripangan,นายจักรกฤช เจริญพันธ์,อนุบาล-ประถมศึกษา,,หมู่ 3 บ้านศรีพงัน,เกาะสะท้อน,ตากใบ,นราธิวาส,96110,,,เกาะสะท้อน,73538480,,,30,15,ขนาดกลาง,มีไฟฟ้า,15,268,9,26 มิถุนายน 2562 เวลา 22:21:29 น.
3,1096240072,96020003,240072,บ้านตะเหลี่ยง,bantalian school,นายอรัญ มะแซ,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 7 ตะเหลี่ยง,เกาะสะท้อน,ตากใบ,นราธิวาส,96110,,bantaliang.nara2.net,เกาะสะท้อน,73538488,,2482,30,10,ขนาดกลาง,มีไฟฟ้า,39,474,18,29 มิถุนายน 2560 เวลา 06:30:41 น.
4,1096240070,96020004,240070,บ้านเกาะสะท้อน,KO-SATHON SCHOOL,นายสมรัฐ แก้วสังข์,อนุบาล-ประถมศึกษา,,หมู่ 5 โคกกะเปาะ,เกาะสะท้อน,ตากใบ,นราธิวาส,96110,prasit.po.kosathon@gmail.com,www.kohsatorn.ac.th,เกาะสะท้อน,73536070,73545016,2483,25,18,ขนาดใหญ่,มีไฟฟ้า,61,635,20,21 มิถุนายน 2561 เวลา 14:38:42 น.
5,1096240074,96020005,240074,บ้านปะลุกา,Banpaluka,นายอุสมาน สะรอ,อนุบาล-ประถมศึกษา,,หมู่ 3 ปะลุกา,โฆษิต,ตากใบ,นราธิวาส,96110,palukaschool@gmail.com,paluka.nara2.net,โฆษิต,-,-,01/01/2502,25,15,ขนาดกลาง,มีไฟฟ้า,19,182,8,04 พฤศจิกายน 2562 เวลา 20:17:18 น.
6,1096240043,96020006,240043,บ้านสะหริ่ง,Ban Saring School,-,อนุบาล-ประถมศึกษา,,หมู่ 1 โคกนิบง,โฆษิต,ตากใบ,นราธิวาส,96110,,saring.nara2.net,โฆษิต,73538472,,,25,15,ขนาดกลาง,มีไฟฟ้า,15,131,8,07 กรกฎาคม 2560 เวลา 06:39:31 น.
7,1096240044,96020007,240044,บ้านโคกมือบามิตรภาพที่ 223,ฺBankhokmueba mitraphap 223,นายทินกร ชาแท่น,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 4 โคกมือบา,โฆษิต,ตากใบ,นราธิวาส,96110,khokmuba@naraed2.org,khokmuba.naraed2.org,องค์การบริหารส่วนตำบลโฆษิต,73539304,-,10 เม.ย. 2503,18,13,ขนาดกลาง,มีไฟฟ้า,30,466,19,28 มิถุนายน 2562 เวลา 15:45:32 น.
8,1096240045,96020008,240045,บ้านปลักปลา,plakpla,นายนูรูลฮัมดี บูกุ,อนุบาล-ประถมศึกษา,,หมู่ 5 ปลักปลา,โฆษิต,ตากใบ,นราธิวาส,96110,plakpla2558@hotmail.com,www.plakpla.narathiwat2.com,โฆษิต,73538156,,2013,19,13,ขนาดกลาง,มีไฟฟ้า,15,158,8,25 พฤศจิกายน 2562 เวลา 09:18:26 น.
9,1096240056,96020009,240056,วัดชลธาราสิงเห(เสาร์ศึกษาคาร),WATCHONTARASINGHE,นางธนาวรรณ ศักระพันธุ์,อนุบาล-ประถมศึกษา,,หมู่ 3 เจ๊ะเห,เจ๊ะเห,ตากใบ,นราธิวาส,96110,watchon.school@gmail.com,www.watchon.naraed2.org,ตากใบ,73581238,73581238,0,35,1,ขนาดใหญ่,มีไฟฟ้า,58,826,28,13 พฤศจิกายน 2562 เวลา 09:11:36 น.
10,1096240057,96020010,240057,บ้านตาบา,Bantaba,นางนาตยา อดิศัยนิกร,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 1 ตาบา,เจ๊ะเห,ตากใบ,นราธิวาส,96110,tabaschool99@hotmail.com,,เทศบาลเมืองตากใบ,73642339,73642339,2496,32,3,ขนาดกลาง,มีไฟฟ้า,52,517,19,09 พฤษภาคม 2560 เวลา 05:59:40 น.
11,1096240058,96020011,240058,บ้านหัวคลอง,Banhuakhlong,นายพยับ สุวรรณนิตย์,อนุบาล-ประถมศึกษา,,หมู่ 6 หัวคลอง,เจ๊ะเห,ตากใบ,นราธิวาส,96110,huakhlongschool@hotmail.com,www:school.obec.go.th/h,ตากใบ,73581240,,2493,35,5,ขนาดใหญ่,มีไฟฟ้า,43,766,22,31 สิงหาคม 2562 เวลา 09:02:34 น.
12,1096240048,96020012,240048,บ้านแฆแบ๊ะ,bankhaebae,นายสมพร เพ็งไซ,อนุบาล-ประถมศึกษา,,หมู่ 1 แฆแบ๊ะ,นานาค,ตากใบ,นราธิวาส,96110,bankhaebae1@gmail.com,,?????,73538222,73538222,พ.ศ.2508,18,20,ขนาดกลาง,มีไฟฟ้า,16,175,8,11 มิถุนายน 2562 เวลา 14:14:13 น.
13,1096240046,96020013,240046,บ้านปะดะดอ,banpadador,นางชาณา สุวรรณนิตย์,อนุบาล-ประถมศึกษา,,หมู่ 3 ปะดะดอ,นานาค,ตากใบ,นราธิวาส,96110,banpadador@gmail.com,,นานาค,73530885,,2501,20,16,ขนาดกลาง,มีไฟฟ้า,11,137,8,21 มิถุนายน 2561 เวลา 13:31:15 น.
14,1096240047,96020014,240047,วัดเกษตรธิการาม,watkasettikaram,นายบรรชา บุญคง,อนุบาล-ประถมศึกษา,,หมู่ 2 ตาเซ๊ะ,นานาค,ตากใบ,นราธิวาส,96110,,watkaset.nara2.net/,นานาค,73538475,,01/12/2481,16,16,ขนาดกลาง,มีไฟฟ้า,14,133,8,22 มิถุนายน 2561 เวลา 14:33:19 น.
15,1096240052,96020015,240052,บ้านโคกงู,Bankhokngoo,นางสาวเตือนใจ ไชยปุย,อนุบาล-ประถมศึกษา,,หมู่ 3 โคกงู,บางขุนทอง,ตากใบ,นราธิวาส,96110,kokhootoday@hotmail.com,-,บางขุนทอง,-,-,1 ตุลาคม 2481,40,12,ขนาดเล็ก,มีไฟฟ้า,11,64,9,01 พฤษภาคม 2562 เวลา 18:56:53 น.
16,1096240053,96020016,240053,บ้านบางขุนทอง,ิbanbangkhunthong,นายอาบูสปียัน แซะแซ็ง,อนุบาล-ประถมศึกษา,,หมู่ 1 บางขุนทอง,บางขุนทอง,ตากใบ,นราธิวาส,96110,bankunthongschool@gmail.com,-,บางขุนทอง,73530403,73530403,2489,40,15,ขนาดกลาง,มีไฟฟ้า,28,492,17,11 มิถุนายน 2562 เวลา 15:08:52 น.
17,1096240051,96020018,240051,ราชประชานุเคราะห์ 44 วัดฉัททันต์สนาน,Rajaprajanugroh 44 watchatthansanan,นางปรีดา เมฆรัตน์,อนุบาล-ประถมศึกษา,,หมู่ 1 ปลักช้าง,พร่อน,ตากใบ,นราธิวาส,96110,rpk.watchat@gmail.com,,พร่อน,73582953,73582953,1 ก.ย. 2483,30,5,ขนาดกลาง,มีไฟฟ้า,13,188,9,25 มิถุนายน 2561 เวลา 10:40:09 น.
18,1096240049,96020019,240049,วัดโคกมะม่วง,Watkokmamoung,นางจารีย์ พุฒยืน,อนุบาล-ประถมศึกษา,,หมู่ 4 โคกมะม่วง,พร่อน,ตากใบ,นราธิวาส,96110,,,พร่อน,73581910,,14 มการาคม 2458,27,5,ขนาดกลาง,มีไฟฟ้า,13,130,8,12 มิถุนายน 2562 เวลา 10:59:00 น.
19,1096240050,96020020,240050,วัดพระพุทธ,watphraphut,นายพรเทพ เศียรสุวรรณ,อนุบาล-ประถมศึกษา,,หมู่ 3 บ้านใหญ่,พร่อน,ตากใบ,นราธิวาส,96110,phraphut@hotmail.com,,พร่อน,73583173,-,21 มิ.ย. 2502,34,5,ขนาดกลาง,มีไฟฟ้า,14,115,8,23 มิถุนายน 2561 เวลา 09:29:12 น.
20,1096240055,96020021,240055,วัดสิทธิสารประดิษฐ์,Watsitthisarnpradit,นายอดิศักดิ์ ชำนาญคง,อนุบาล-ประถมศึกษา,,หมู่ 5 โคกยาง,พร่อน,ตากใบ,นราธิวาส,96110,sunah19800@gmail.com,,พร่อน,872891200,-,17 พฤษภาคม 2494,26,11,ขนาดกลาง,มีไฟฟ้า,14,142,8,27 มิถุนายน 2562 เวลา 10:54:48 น.
21,1096240069,96020022,240069,บ้านกูบู,Bankubu School,นายประสานต์ พรหมฉ่ำ,อนุบาล-ประถมศึกษา,,หมู่ 6 กูบู,ไพรวัน,ตากใบ,นราธิวาส,96110,kubuschool@gmail.com,http://kubu.nara2.net/,ไพรวัน,73641044,73641044,8 กรกฎาคม 2497,20,15,ขนาดกลาง,มีไฟฟ้า,26,330,13,27 มกราคม 2560 เวลา 14:49:09 น.
22,1096240067,96020023,240067,บ้านสะปอม,bansapom,นางลำดวน บัวหอม,อนุบาล-ประถมศึกษา,,หมู่ 8 สะปอม,ไพรวัน,ตากใบ,นราธิวาส,96110,bansapomschool@hotmail.com,,ไพรวัน,73538407,,,55,26,ขนาดเล็ก,มีไฟฟ้า,18,104,8,30 มิถุนายน 2560 เวลา 03:15:13 น.
23,1096240068,96020024,240068,บ้านโคกยามู,Ban Khok Yamu school,นางสาวรดี นฤมิตสุธน,อนุบาล-ประถมศึกษา,,หมู่ 7 โคกยามู,ไพรวัน,ตากใบ,นราธิวาส,96110,gt3.0@gmail.coom,nara2.net/pages/school.php?school_id=23,ไพรวัน,73538213,,พ.ศ.2513,40,20,ขนาดกลาง,มีไฟฟ้า,22,261,9,17 มิถุนายน 2562 เวลา 10:29:16 น.
24,1096240063,96020025,240063,บ้านไพรวัน,Banpraiwan,นางสาวธรรศญา หล่าอุดม,อนุบาล-ประถมศึกษา,,หมู่ 5 เกาะสวาด,ไพรวัน,ตากใบ,นราธิวาส,96110,praiwanschool@gmail.com,,ไพรวัน,73641042,-,16 พฤษภาคม 2515,40,15,ขนาดกลาง,มีไฟฟ้า,18,145,8,11 มิถุนายน 2562 เวลา 14:34:32 น.
