1,1052500312,52030001,500312,อนุบาลแจ้ห่ม,Anubanchaehom,-,อนุบาล-ประถมศึกษา,,หมู่ 9 บ้านหลวงเหนือวัด,แจ้ห่ม,แจ้ห่ม,ลำปาง,52120,anuban_lp3@hotmail.com,www.facebook.com/anubanchaehom.acs,ท.ต.แจ้ห่ม,54271219,54271219,1/9/2461,3,7,ขนาดกลาง,มีไฟฟ้า,32,559,18,29 ตุลาคม 2562 เวลา 20:00:45 น.
2,1052500314,52030002,500314,บ้านสบฟ้า,ฺBansobfa,นายเสถียร หมายมั่น,อนุบาล-ประถมศึกษา,,หมู่ 7 บ้านสบฟ้า,แจ้ห่ม,แจ้ห่ม,ลำปาง,52120,bansobfaschool@gmail.com,,แจ้ห่ม,0-5427-1922,,,4,6,ขนาดเล็ก,มีไฟฟ้า,7,48,8,30 ตุลาคม 2562 เวลา 15:01:42 น.
3,1052500315,52030003,500315,บ้านม่วงงาม,,-,อนุบาล-ประถมศึกษา,,หมู่ 4 บ้านม่วงงาม,แจ้ห่ม,แจ้ห่ม,ลำปาง,52120,,,แจ้ห่ม,0-5427-1923,,,4,6,ขนาดเล็ก,มีไฟฟ้า,3,8,5,30 ตุลาคม 2562 เวลา 14:59:09 น.
4,1052500316,52030004,500316,บ้านฮ่องลี่,honglee,นายวีระ รัตนอภิรักษ์กุล,อนุบาล-ประถมศึกษา,,หมู่ 5 บ้านฮ่องลี่,แจ้ห่ม,แจ้ห่ม,ลำปาง,52120,,,แจ้ห่ม,0-5427-1614,,24 พฤศจิกายน 2482,1.5,3,ขนาดเล็ก,มีไฟฟ้า,7,59,8,30 มิถุนายน 2560 เวลา 06:07:49 น.
5,1052500318,52030006,500318,บ้านหนองนาว,bannongnow,นายสมโภช จำปาทิพย์,อนุบาล-ประถมศึกษา,,หมู่ 8 บ้านหนองนาว,แจ้ห่ม,แจ้ห่ม,ลำปาง,52120,,,ท.ต.แจ้ห่ม,54369706,54369706,1 ตุลาคม 2484,3,1.5,ขนาดเล็ก,มีไฟฟ้า,10,109,8,15 พฤศจิกายน 2560 เวลา 03:39:15 น.
6,1052500347,52030007,500347,บ้านทุ่งผึ้ง,TungPungschool,นายทศพร สิงห์แก้ว,อนุบาล-ประถมศึกษา,,หมู่ 4 บ้านทุ่งผึ้ง,ทุ่งผึ้ง,แจ้ห่ม,ลำปาง,52120,banthungphueng@lpg3.go.th,-,เทศบาลตำบลทุ่งผึ้ง,54260124,-,พ.ศ.2512,45,46,ขนาดเล็ก,มีไฟฟ้า,7,30,8,03 ธันวาคม 2562 เวลา 11:40:07 น.
7,1052500348,52030008,500348,บ้านหัวฝาย,Banhuafay,นางปวีณา ปันทา,อนุบาล-ประถมศึกษา,,หมู่ 3 บ้านหัวฝาย,ทุ่งผึ้ง,แจ้ห่ม,ลำปาง,52120,huafayschool@gmail.com,,ทุ่งผึ้ง,932562032,-,พ.ศ.2482,38,38,ขนาดเล็ก,มีไฟฟ้า,6,32,8,30 ตุลาคม 2562 เวลา 13:53:56 น.
8,1052500349,52030009,500349,แจ้คอนวิทยา,๋Jaekornwittaya,นายถาวร เกษณา,อนุบาล-ประถมศึกษา,,หมู่ 2 บ้านแจ้คอน,ทุ่งผึ้ง,แจ้ห่ม,ลำปาง,52120,,,ทุ่งผึ้ง,54260128,,พ.ศ.2460,37,37,ขนาดเล็ก,มีไฟฟ้า,21,202,11,28 มิถุนายน 2561 เวลา 17:46:36 น.
9,1052500350,52030010,500350,บ้านทุ่งฮ้าง,Ban Thunghang,นายศุภกร เลือลา,อนุบาล-ประถมศึกษา,,หมู่ 1 บ้านทุ่งฮ้าง,ทุ่งผึ้ง,แจ้ห่ม,ลำปาง,52120,thunghang@outlook.co.th,,ทุ่งผึ้ง,848079838,,1 กันยายน 2484,40,40,ขนาดเล็ก,มีไฟฟ้า,5,31,8,13 มิถุนายน 2562 เวลา 08:13:29 น.
10,1052500351,52030011,500351,บ้านช่อฟ้า,Banchofa School,นายธีรเดช โยมงาม,ประถมศึกษา,,หมู่ 5 บ้านช่อฟ้า,ทุ่งผึ้ง,แจ้ห่ม,ลำปาง,52120,banchofa@hotmail.com,,ทุ่งผึ้ง,931361951,,1 พฤษภาคม 2517,58,54,ขนาดเล็ก,มีไฟฟ้า,5,18,6,14 พฤศจิกายน 2560 เวลา 08:59:15 น.
11,1052500352,52030012,500352,บ้านช่อฟ้า สาขาแม่จอกฟ้า,banchofa saka maejokfa school,-,ประถมศึกษา,,หมู่ 5 บ้านแม่จอกฟ้า,ทุ่งผึ้ง,แจ้ห่ม,ลำปาง,52120,,,ทุ่งผึ้ง,,,2กันยายน2531,63.1,56.3,ขนาดเล็ก,มีไฟฟ้า,1,14,5,18 มิถุนายน 2562 เวลา 21:39:27 น.
12,1052500325,52030013,500325,ชุมชนบ้านสา,Bansa community shcool,นายฉลอง หน้างาม,อนุบาล-ประถมศึกษา,,หมู่ 4 บ้านสา,บ้านสา,แจ้ห่ม,ลำปาง,52120,chumchonbansa1234@gmail.com,,บ้านสา,54369078,,24 พฤศจิกายน 2482,10,9,ขนาดเล็ก,มีไฟฟ้า,10,88,8,28 มีนาคม 2562 เวลา 12:55:45 น.
