1,1042520090,42020001,520090,บ้านนาซำแซง,bannasamsaeng,นายชิษณุพงศ์ พรมมาวัน,อนุบาล-ประถมศึกษา,,หมู่ 5 นาซำแซง,เขาหลวง,วังสะพุง,เลย,42130,-,http://data.bopp-obec.info/emis/editschooldata.php,เขาหลวง,"042870160,",-,2465,19,15,ขนาดเล็ก,มีไฟฟ้า,5,56,8,29 ตุลาคม 2562 เวลา 10:56:17 น.
2,1042520091,42020002,520091,บ้านห้วยผุก,houipook,นายกิตติภณ ธารเจริญ,อนุบาล-ประถมศึกษา,,หมู่ 1 บ้านห้วยผุก,เขาหลวง,วังสะพุง,เลย,42130,huaiphukschool@hotmail.com,,เขาหลวง,,,พ.ศ.2408,13,10,ขนาดเล็ก,มีไฟฟ้า,7,41,8,25 มิถุนายน 2562 เวลา 09:15:40 น.
3,1042520092,42020003,520092,บ้านนาหลวงยางเดี่ยว,Ban Naluang Yangdiew,นายศิลปกร น้อมในธรรม,อนุบาล-ประถมศึกษา,,หมู่ 9 นาหลวง,เขาหลวง,วังสะพุง,เลย,42130,Naluang1@ thaimail.com,Naluang,เขาหลวง,"042813592,",-,พ.ศ.2483,23,20,ขนาดกลาง,มีไฟฟ้า,13,204,8,04 เมษายน 2561 เวลา 09:48:38 น.
4,1042520093,42020004,520093,บ้านขอนแก่นโนนสวรรค์,BANKHONKHANNONSAWAN,ว่าที่ร้อยตรีมานิต พันธุ์โอภาส,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 7 บ้านขอนแก่น,เขาหลวง,วังสะพุง,เลย,42130,bkknsshool@gmail.com,http://www.pracharathschool.go.th/schoolpage.php?School_ID=1042520093&Area_CODE=4202,องค์การบริหารส่วนตำบลเขาหลวง,-,-,15 มิถุนายน 2491,25,20,ขนาดกลาง,มีไฟฟ้า,19,195,11,04 เมษายน 2561 เวลา 09:40:04 น.
5,1042520094,42020005,520094,บ้านน้ำทบ,namtop,นายบุญสูง บุษบา,อนุบาล-ประถมศึกษา,,หมู่ 8 น้ำทบ,เขาหลวง,วังสะพุง,เลย,42130,-,-,เขาหลวง,"042870177,",,วันที่ 14 เดือน สิงหาคม .ปี พ.ศ.2501,25,25,ขนาดเล็ก,มีไฟฟ้า,10,69,9,21 มิถุนายน 2561 เวลา 12:11:24 น.
6,1042520095,42020006,520095,บ้านแก่งหินกกสะทอน,BANKEANGHINKOKSATHON,-,อนุบาล-ประถมศึกษา,,หมู่ 4 แก่งหิน,เขาหลวง,วังสะพุง,เลย,42130,http://bkenghin/bkh๒๐๐๔,Website http://bkkschool@chiyo.com,เขาหลวง,"042870123,",,1 มิถุนายน 2518,16,13,ขนาดเล็ก,มีไฟฟ้า,3,43,7,24 ตุลาคม 2562 เวลา 10:32:19 น.
7,1042520103,42020007,520103,บ้านขอนยาง,Khonyang,นายเกียรติชัย ผุยมาตย์,อนุบาล-ประถมศึกษา,,หมู่ 9 ขอนยาง,โคกขมิ้น,วังสะพุง,เลย,42130,-,-,อบต.โคกขมิ้น,-,-,-,20,25,ขนาดเล็ก,มีไฟฟ้า,6,54,8,27 ตุลาคม 2562 เวลา 10:55:35 น.
8,1042520106,42020008,520106,บ้านป่าบง,Banpabong,นายบุญเลี้ยง สุวรรณสนธิ์,อนุบาล-ประถมศึกษา,,หมู่ 19 ป่าบง,โคกขมิ้น,วังสะพุง,เลย,42130,,,องค์การบริหารส่วนตำบลโคกขมิ้น,"042870198,",,27/08/2510,18,20,ขนาดกลาง,มีไฟฟ้า,12,141,8,24 ตุลาคม 2562 เวลา 14:33:07 น.
9,1042520116,42020009,520116,บ้านโคกขมิ้น,Kokkhamin,นายสมพงษ์ สุริยะ,อนุบาล-มัธยมศึกษาตอนต้น,,หมู่ 13 นิกรสุข,โคกขมิ้น,วังสะพุง,เลย,42130,kokhamin@gmail.com,,โคกขมิ้น,"042870132,",042-07746,2482,18,20,ขนาดกลาง,มีไฟฟ้า,19,103,11,03 เมษายน 2561 เวลา 16:29:49 น.
10,1042520118,42020010,520118,บ้านหินเกิ้ง,Hinkueng School,นายณัฐพงษ์ เกษทองมา,อนุบาล-ประถมศึกษา,,หมู่ 17 หินเกิ้งพัฒนา,โคกขมิ้น,วังสะพุง,เลย,42130,krunan_2514@hotmail.com,,โคกขมิ้น,883323576,,2501,30,30,ขนาดกลาง,มีไฟฟ้า,13,141,7,28 พฤษภาคม 2562 เวลา 14:07:23 น.
